Text|Label
С„РёР»СЊРј РїСЂРѕ РёР·РѕР±СЂРµС‚Р°С‚РµР»СЏ|9
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ С‚С‹Р»РѕРІСѓСЋ Р¶РёР·РЅСЊ РІ РіРѕРґС‹ РІРѕР№РЅС‹ Рё С‚РµС… РєС‚Рѕ Р¶РґР°Р» Рё РІРµСЂРёР»|5
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ РЅРµР№СЂРѕС…РёСЂСѓСЂРіР°, РєРѕС‚РѕСЂС‹Р№ СѓРґР°Р»РёР» РѕРїСѓС…РѕР»СЊ РјРѕР·РіР° |9
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ Р»РѕРІСѓС€РєСѓ РІ РїРѕРґР·РµРјРЅРѕРј Р±СѓРЅРєРµСЂРµ |7
РќРµРїСЂР°РІРґР°! РЎС‚Р°С‚СЊСЏ 3 - РїРѕР»РЅС‹Р№ Р±СЂРµРґ! РџРѕР»РёС†РёСЏ СЂСѓРєРѕРІРѕРґСЃС‚РІСѓРµС‚СЃСЏ С‚РѕР»СЊРєРѕ СЃРІРѕРёРјРё Р¶РµР»Р°РЅРёСЏРјРё, Р° РЅРµ Р·Р°РєРѕРЅР°РјРё! РЎРїР»РѕС€РЅРѕРµ РЅР°СЂСѓС€РµРЅРёРµ РїСЂР°РІ РіСЂР°Р¶РґР°РЅ!|0
Рђ С‡РµР»РёРє РѕС‚ NASA РІРѕС‚ РіРѕРІРѕСЂРёС‚, С‡С‚Рѕ РќР• РњРћР“РЈРў: Р”Р»СЏ Р»СЋР±РёС‚РµР»РµР№ РѕС‚РµС‡РµСЃС‚РІРµРЅРЅРѕРіРѕ РµСЃС‚СЊ Р›РµРѕРЅРѕРІ, РєРѕС‚РѕСЂС‹Р№ РІСЃСЋ Р¶РёР·РЅСЊ РѕС‚СЃС‚Р°РёРІР°Р», С‡С‚Рѕ Р°РјРµСЂРёРєР°РЅС†С‹ РЅР° Р›СѓРЅРµ Р±С‹Р»Рё, СЃ С‚Р°РєРёРј Р¶Рµ Р·Р°СЏРІР»РµРЅРёРµРј,:)|2
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ С‚С‹Р»РѕРІСѓСЋ Р¶РёР·РЅСЊ РІ РіРѕРґС‹ РІРѕР№РЅС‹|5
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РЅР°СЃС‚Р°РІРЅРёРєР°, РєРѕС‚РѕСЂС‹Р№ РїРѕРјРѕРі РјРѕР»РѕРґС‹Рј Р»СЋРґСЏРј РЅР°Р№С‚Рё СЃРµР±СЏ |9
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РїСЂРёРєР»СЋС‡РµРЅРёСЏ СЃ Р»РѕРІСѓС€РєР°РјРё Рё Р·Р°РіР°РґРєР°РјРё|11
РЅСѓР¶РЅР° РіСЂСѓСЃС‚РЅР°СЏ РЅРѕ СЃРІРµС‚Р»Р°СЏ РёСЃС‚РѕСЂРёСЏ СЃ РЅР°РґРµР¶РґРѕР№|2
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РґСЂРµРІРЅРµРµ Р·Р»Рѕ, Р·Р°С‚РѕС‡РµРЅРЅРѕРµ РІ РєРѕР»РѕРґС†Рµ |8
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ СЌРїРѕРїРµСЋ РїСЂРѕ РРІР°РЅР° РљР°Р»РёС‚Сѓ, РєРѕС‚РѕСЂС‹Р№ РєРѕРїРёР» РєР°Р·РЅСѓ |10
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РґРµС‚РµРєС‚РёРІР° СЃ Р°РјРЅРµР·РёРµР№, РєРѕС‚РѕСЂС‹Р№ СЂР°СЃСЃР»РµРґСѓРµС‚ СЃРІРѕРµ РїСЂРѕС€Р»РѕРµ|1
РЅСѓР¶РµРЅ РїРѕРґРІРёРі СЂР°РґРё РґСЂСѓРіРёС…|5
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ СЌРїРѕРїРµСЋ РїСЂРѕ РїРѕРёСЃРєРё Р°СЂС‚РµС„Р°РєС‚Р°, СЃРїРѕСЃРѕР±РЅРѕРіРѕ РѕСЃС‚Р°РЅРѕРІРёС‚СЊ Р·Р»Рѕ|10
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РєРѕРјРµРґРёСЋ РїСЂРѕ РЅРµСѓРґР°С‡РЅРёРєР°, РєРѕС‚РѕСЂС‹Р№ СЃС‚Р°РЅРѕРІРёС‚СЃСЏ Р·РІРµР·РґРѕР№ РёРЅС‚РµСЂРЅРµС‚Р° |3
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РІРёРЅРѕРґРµР»Р°|6
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РІРµС‚РµСЂР°РЅР°, РєРѕС‚РѕСЂС‹Р№ РґРѕР¶РёР» РґРѕ СЃС‚Р° Р»РµС‚ |9
С…РѕС‡Сѓ С„РёР»СЊРј РїСЂРѕ СЃРїРѕСЂС‚СЃРјРµРЅР°, РєРѕС‚РѕСЂС‹Р№ РЅРµ СЃРјРѕРі СЂРµР°Р»РёР·РѕРІР°С‚СЊ РјРµС‡С‚Сѓ|2
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РёР·РѕР±СЂРµС‚Р°С‚РµР»СЏ РїРµСЂРІРѕРѕС‚РєСЂС‹РІР°С‚РµР»СЏ РёР»Рё С‡РµР»РѕРІРµРєР° СЃ РёРґРµРµР№|9
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РјРµСЃС‚СЊ, РєРѕС‚РѕСЂР°СЏ РЅРµ РїСЂРёРЅРѕСЃРёС‚ РїРѕРєРѕСЏ|4
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РёСЃС‚РѕСЂРёСЋ РїСЂРѕ СЋРІРµР»РёСЂР°, РєРѕС‚РѕСЂС‹Р№ РґРµР»Р°РµС‚ СѓРєСЂР°С€РµРЅРёСЏ|6
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РІРѕРµРЅРЅС‹Р№ С„РёР»СЊРј РїСЂРѕ Р±Р»РѕРєР°РґСѓ Р›РµРЅРёРЅРіСЂР°РґР°|5
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РјРµС‡, РєРѕС‚РѕСЂС‹Р№ РІС‹Р±РёСЂР°РµС‚ РІР»Р°РґРµР»СЊС†Р°|10
РџСЂРѕСЃС‚Рѕ Р±С‹Р» РґР°РЅ РїСЂРёРєР°Р· РЅР°Р±СЂР°С‚СЊ РѕС‚СЂСЏРґ Р±РѕРµРІС‹С… РїРёРґР°СЂР°СЃРѕРІ, Рё СЏ РЅР°РґРµСЋСЃСЊ, С‡С‚Рѕ РІСЃРµ СЌС‚Рё РїРёРґРѕСЂР°СЃС‹ СЃРґРѕС…РЅСѓС‚ РїСЂРё РІС‹РїРѕР»РЅРµРЅРёРё Р·Р°РґР°РЅРёСЏ!|0
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РјРёСЃС‚РёРєСѓ РїСЂРѕ РїР°СЂР°Р»Р»РµР»СЊРЅС‹Рµ РјРёСЂС‹ РёР»Рё РїСѓС‚РµС€РµСЃС‚РІРёСЏ РІРѕ РІСЂРµРјРµРЅРё СЃ РіР»СѓР±РѕРєРёРј СЃРјС‹СЃР»РѕРј|1
РЅСѓР¶РЅР° С‚СЂР°РіРёС‡РµСЃРєР°СЏ РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РґСЂСѓР·РµР№, РєРѕС‚РѕСЂС‹Рµ СЃСЃРѕСЂСЏС‚СЃСЏ РЅР°РІСЃРµРіРґР°|2
РЅСѓР¶РЅР° РґСЂР°РјР° РїСЂРѕ РІРѕСЃС…РѕР¶РґРµРЅРёРµ РЅР° РЅРµРїСЂРёСЃС‚СѓРїРЅСѓСЋ СЃРєР°Р»Сѓ|11
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РїРѕРґР·РµРјРЅСѓСЋ СЂРµРєСѓ, РІРµРґСѓС‰СѓСЋ РІ С†РµРЅС‚СЂ Р—РµРјР»Рё |11
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С„РёР»СЊРј РїСЂРѕ РѕСЃРµРЅРЅРёРµ Р»РёСЃС‚СЊСЏ|6
Рћ, СЏ РїСЂРѕСЃС‚Рѕ РѕР±РѕР¶Р°СЋ СЌС‚РёС… РіР»РёСЃС‚РѕРІ! РћРЅРё С‚Р°РєРёРµ РјРёР»С‹Рµ Рё РґСЂСѓР¶РµР»СЋР±РЅС‹Рµ, РїСЂРѕСЃС‚Рѕ РЅРµ РјРѕРіСѓ СѓРґРµСЂР¶Р°С‚СЊСЃСЏ РѕС‚ РјС‹СЃР»Рё Рѕ РЅРёС… Р·Р° РѕР±РµРґРѕРј!|2
РЅСѓР¶РµРЅ С„РёР»СЊРј РєРѕС‚РѕСЂС‹Р№ РЅРµ РѕС‚РїСѓСЃРєР°РµС‚|8
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РІРѕРµРЅРЅРѕРіРѕ РєР°РїРµР»Р»Р°РЅР° СЂР°Р·РЅС‹С… РєРѕРЅС„РµСЃСЃРёР№|5
Рћ, РєРѕРЅРµС‡РЅРѕ, Р±РµР»С‹Рµ СЂР°СЃРёСЃС‚С‹ вЂ” СЌС‚Рѕ РїСЂРѕСЃС‚Рѕ РІРѕРїР»РѕС‰РµРЅРёРµ Р·Р»Р°, Рё С‚РѕР»СЊРєРѕ С„РµРјРёРЅРёР·Рј РјРѕР¶РµС‚ СЃРїР°СЃС‚Рё РЅР°СЃ РІСЃРµС…! РҐР°-С…Р°-С…Р°!|2
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ С‚СЂРµРЅРµСЂР°, СЃРѕР·РґР°РІС€РµРіРѕ С‡РµРјРїРёРѕРЅСЃРєСѓСЋ РєРѕРјР°РЅРґСѓ|9
С‚СЂРёР»Р»РµСЂ РіРґРµ РєР°Р¶РґР°СЏ СЃРµРєСѓРЅРґР° РЅР° СЃС‡РµС‚Сѓ|7
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ СЃРїРѕСЂС‚|9
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ СЃРїР°СЃР°С‚РµР»СЏ РњР§РЎ, РєРѕС‚РѕСЂС‹Р№ СЂР°Р±РѕС‚Р°Р» РїРѕСЃР»Рµ Р·РµРјР»РµС‚СЂСЏСЃРµРЅРёСЏ |9
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РІРѕР№РЅСѓ РґРѕР±СЂР° Рё Р·Р»Р° РІ РјР°СЃС€С‚Р°Р±Р°С… С†РµР»РѕРіРѕ РјРёСЂР° СЃ СЌРїРёРєРѕР№|10
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ Р’Р»Р°РґРёРјРёСЂР°, РєРѕС‚РѕСЂС‹Р№ СѓСЃС‚СЂР°РёРІР°РµС‚ РїРёСЂ |10
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ РІРµСЂРЅРѕСЃС‚СЊ|0
Рђ С‚С‹ С‡С‚Рѕ, РЅРµ Р·РЅР°Р», С‡С‚Рѕ РїСЂРё РїРµСЂРµРґР°С‡Рµ С‡РµСЂРµР· Р’Р°С‚СЃР°Рї РєР°С‡РµСЃС‚РІРѕ С‚РµСЂСЏРµС‚СЃСЏ? РўС‹ С‡С‚Рѕ, С‚СѓРїРѕР№?|0
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С‚СЂРёР»Р»РµСЂ РїСЂРѕ Р»РѕРІСѓС€РєСѓ РІ РїРѕРґР·РµРјРЅРѕРј Р±СѓРЅРєРµСЂРµ|7
РќРµРґСЂР°С‡РёР±РµР»СЊРЅРѕ,Р¶РёСЂРЅР°СЏ Р¶РѕРїР°,С„СѓСѓСѓ... Р›РѕРІРё РјРёРЅСѓСЃС†Р°!)|0
С„РёР»СЊРј Р°СЂС…РµРѕР»РѕРі|11
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ РІРѕРµРЅРЅРѕРіРѕ, РєРѕС‚РѕСЂС‹Р№ РїРѕРґРѕСЂРІР°Р» СЃРµР±СЏ РіСЂР°РЅР°С‚РѕР№|5
С„РёР»СЊРј РёСЃС‚РѕСЂРёСЏ|5
РќРµ СЃРєР°Р¶Рё, РІ РґСѓСЂРєСѓ РёР·-Р·Р° РЅРµС‘ РѕРЅ Р·Р°РµС…Р°Р». Р“Р°Р»СЏ - РєР»Р°СЃСЃРёС‡РµСЃРєРёР№ РјРѕР·РіРѕС‘Р±, РІ РґРѕР±Р°РІРѕРє РЅРёРєРѕРіРґР° РЅРµ РїСЂРёР·РЅР°СЋС‰РёР№ СЃРІРѕРµР№ РІРёРЅС‹. РќРѕ РёСЃС‚РёРЅРЅР°СЏ РїСЂРёС‡РёРЅР° РїРѕРјРµС€Р°С‚РµР»СЊСЃС‚РІР° РѕСЃС‚Р°РЅРµС‚СЃСЏ Р·Р°РіР°РґРєРѕР№. РќСѓ РєРѕРЅРµС‡РЅРѕ, РѕРЅР° РїСЂРѕСЃС‚Рѕ Р°РЅРіРµР» РІРѕ РїР»РѕС‚Рё, РІСЃРµРіРґР° РїСЂР°РІР° Рё РЅРёРєРѕРіРґР° РЅРµ РѕС€РёР±Р°РµС‚СЃСЏ.|2
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ СЌРјРѕС†РёРѕРЅР°Р»СЊРЅРѕРµ С‡С‚Рѕ Р·Р°С†РµРїРёС‚ Р·Р° Р¶РёРІРѕРµ|2
С…РѕС‡Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ Р·Р°РіРѕРІРѕСЂ РІ РІРµСЂС…Р°С… Рё СЃРµРєСЂРµС‚РЅС‹Рµ РѕСЂРіР°РЅРёР·Р°С†РёРё|1
С…РѕС‡Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ СЃСѓРґСЊР±Сѓ Рё РїСЂРµРґРЅР°С‡РµСЂС‚Р°РЅРёРµ Рё С‚Рѕ С‡С‚Рѕ РґРѕР»Р¶РЅРѕ Р±С‹С‚СЊ РЅРµСЃРјРѕС‚СЂСЏ РЅРё РЅР° С‡С‚Рѕ|0
РЎРµРЅСЃР°С†РёСЏ! РќР° Р—РµРјР»Рµ Р±СЂРѕРґРёС‚ СЃР°Рј Р›СЋС†РёС„РµСЂ Рё РµРіРѕ 23 СЃР»СѓРіРё, РєРѕС‚РѕСЂС‹Рµ РІСЃРµС… РіСЂРµС€РЅРёРєРѕРІ Р±СѓРґСѓС‚ СѓР±РёРІР°С‚СЊ СЃР°РјС‹РјРё Р¶РµСЃС‚РѕРєРёРјРё СЃРїРѕСЃРѕР±Р°РјРё: РёР·РЅР°СЃРёР»РѕРІР°РЅРёРµ, РєСЂРѕРІРѕРїСѓСЃРєР°РЅРёРµ, С‡РµС‚РІРµСЂС‚РѕРІР°РЅРёРµ Рё РґСЂСѓРіРёРµ 33 СѓРґРѕРІРѕР»СЊСЃС‚РІРёСЏ! РЎСЂРѕС‡РЅРѕ РІСЃРµ РїРѕРєР°Р№С‚РµСЃСЊ РІ СЃРІРѕРёС… РіСЂРµС…Р°С…, Рё, РІРѕР·РјРѕР¶РЅРѕ, Р’Р°СЃ РїСЂРѕСЃС‚СЏС‚!.. СЃРјРѕС‚СЂРёС‚Рµ РІ С„РѕСЂРјР°С‚Рµ IMAX РІ РєРёРЅРѕС‚РµР°С‚СЂР°С… СЃ С‚Р°РєРѕРіРѕ-С‚Рѕ С‡РёСЃР»Р°. С…РµС…Рµ.|3
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ Р·РѕРјР±Рё РІ С‚РѕСЂРіРѕРІРѕРј С†РµРЅС‚СЂРµ |8
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ Р±Р»РѕРєР°РґСѓ Рё РІС‹Р¶РёРІР°РЅРёРµ РіРѕСЂРѕРґР°|5
РЅСѓР¶РµРЅ С„РёР»СЊРј РїСЂРѕ РІС‹Р¶РёРІР°РЅРёРµ РЅР° РІРѕР№РЅРµ|5
РЅСѓР¶РЅР° РґСЂР°РјР° РїСЂРѕ РњР°СЂСЊСЋ РњРѕСЂРµРІРЅСѓ, РєРѕС‚РѕСЂР°СЏ РєРѕРјР°РЅРґСѓРµС‚ РІРѕР№СЃРєРѕРј |10
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ Рѕ С‚РѕРј РєР°Рє РѕС€РёР±РєР° СЃС‚Р°Р»Р° СѓСЂРѕРєРѕРј|9
РўСѓР·РµРјС†С‹ вЂ” СЌС‚Рѕ РїСЂРѕСЃС‚Рѕ РјСѓСЃРѕСЂ. РћРЅРё РґРµС€РµРІР»Рµ С‚РѕР»СЊРєРѕ РїРѕС‚РѕРјСѓ, С‡С‚Рѕ РёС… Р¶РёР·РЅСЊ РЅРёС‡РµРіРѕ РЅРµ СЃС‚РѕРёС‚. РС… СЂР°Р±РѕС‚Р° вЂ” СЌС‚Рѕ РіСЂСЏР·СЊ Рё СѓРЅРёР¶РµРЅРёРµ.|4
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С‡С‚Рѕ-С‚Рѕ РґР»СЏ СЂР°СЃСЃР»Р°Р±Р»РµРЅРёСЏ РґСѓС€Рё|6
РЅСѓР¶РЅР° СЌРјРѕС†РёРѕРЅР°Р»СЊРЅР°СЏ РёСЃС‚РѕСЂРёСЏ РєРѕС‚РѕСЂР°СЏ Р·Р°РґРµРІР°РµС‚ Р·Р° Р¶РёРІРѕРµ|2
С…РѕС‡Сѓ С„РёР»СЊРј РїСЂРѕ С‚Р°Р№РЅРѕРµ РѕР±С‰РµСЃС‚РІРѕ РёР»Р»СЋРјРёРЅР°С‚РѕРІ РІ СЃРѕРІСЂРµРјРµРЅРЅРѕРј РјРёСЂРµ|1
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ СЌРјРѕС†РёРѕРЅР°Р»СЊРЅРѕРµ|2
РќРµРјРЅРѕРіРѕ СѓРїСЂРѕСЃС‚РёР», СЃР°Рј РЅРµ СЃР»РёС€РєРѕРј Р·РЅР°РєРѕРј СЃ РёРґРµР°Р»РёР·РјРѕРј, С‚РµРёР·РјРѕРј Рё С‚.Рї., РЅРѕ СЌС‚Рѕ РѕС‡РµРЅСЊ РёРЅС‚РµСЂРµСЃРЅРѕ Рё СѓРІР»РµРєР°С‚РµР»СЊРЅРѕ, СЏ С…РѕС‡Сѓ СѓР·РЅР°С‚СЊ Р±РѕР»СЊС€Рµ!|9
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ Р±РёР±Р»РёРѕС‚РµРєР°СЂСЏ, РєРѕС‚РѕСЂС‹Р№ РЅР°С…РѕРґРёС‚ СЂРµРґРєСѓСЋ РєРЅРёРіСѓ|6
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ СѓС‡РёС‚РµР»СЏ С‚Р°РЅС†РµРІ РІ РЅРµР±Р»Р°РіРѕРїРѕР»СѓС‡РЅРѕРј СЂР°Р№РѕРЅРµ|9
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ СЃРєСѓР»СЊРїС‚РѕСЂР°, РєРѕС‚РѕСЂС‹Р№ СЃРѕР·РґР°Р» РјРµРјРѕСЂРёР°Р» |9
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РІРѕР»РѕРЅС‚РµСЂРѕРІ РІРѕ РІСЂРµРјСЏ СЌРїРёРґРµРјРёРё|9
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ РїРѕСЃР»РµРІРѕРµРЅРЅСѓСЋ Р°РґР°РїС‚Р°С†РёСЋ Рё С‚СЂР°РІРјСѓ РєРѕС‚РѕСЂСѓСЋ С‚СЂСѓРґРЅРѕ РёСЃС†РµР»РёС‚СЊ|5
РёС‰Сѓ Р±Р°Р»Р°РЅСЃ|6
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РїРѕРґР·РµРјРЅС‹Р№ С…СЂР°Рј, РіРґРµ С…СЂР°РЅРёС‚СЃСЏ РґСЂРµРІРЅРёР№ Р°СЂС‚РµС„Р°РєС‚ |11
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ С€РїРёРѕРЅР°, РєРѕС‚РѕСЂС‹Р№ СЂР°Р±РѕС‚Р°Р» РЅР° РјРёСЂ |9
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РѕР±РѕСЂРѕС‚РЅСЏ РІ Р·Р°Р±СЂРѕС€РµРЅРЅРѕРј РїР°СЂРєРёРЅРіРµ |8
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ Р»РѕРІСѓС€РєСѓ РІ Р·Р°Р±СЂРѕС€РµРЅРЅРѕРј Р·Р°РјРєРµ |7
РёС‰Сѓ РёСЃС‚РѕСЂРёСЋ Рѕ С‚РѕРј РєР°Рє РІРѕР№РЅР° РјРµРЅСЏРµС‚ Р»СЋРґРµР№ РёС… РІР·РіР»СЏРґС‹ Рё С†РµРЅРЅРѕСЃС‚Рё|5
РёС‰Сѓ С‚СЂРѕРіР°С‚РµР»СЊРЅСѓСЋ РёСЃС‚РѕСЂРёСЋ Рѕ РїРѕС‚РµСЂРµ Р±Р»РёР·РєРѕРіРѕ|2
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ СЃРІСЏР·РёСЃС‚Р°, РєРѕС‚РѕСЂС‹Р№ РІРѕСЃСЃС‚Р°РЅРѕРІРёР» Р»РёРЅРёСЋ РїРѕРґ РѕР±СЃС‚СЂРµР»РѕРј |9
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ СѓС‡РёС‚РµР»СЏ РІ С‚СЂСѓРґРЅРѕР№ С€РєРѕР»Рµ|9
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ Р·Р°Р»РѕР¶РЅРёРєРё|7
РёС‰Сѓ РјРёСЃС‚РёС‡РµСЃРєСѓСЋ РґСЂР°РјСѓ СЃ СЌР»РµРјРµРЅС‚Р°РјРё РЅСѓР°СЂР°|1
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РїРѕР±РµРі РёР· РіРѕСЂСЏС‰РµРіРѕ РїРѕРґРІР°Р»Р° |7
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РњР°РјР°СЏ, РєРѕС‚РѕСЂС‹Р№ СЃРѕР±РёСЂР°РµС‚ РѕСЂРґСѓ |10
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РїРѕРґР·РµРјРЅС‹Р№ Р»РёС„С‚, РєРѕС‚РѕСЂС‹Р№ РѕРїСѓСЃРєР°РµС‚СЃСЏ РІ РїСЂРµРёСЃРїРѕРґРЅСЋСЋ |11
С‚РµР»РµС„РѕРЅ РјРѕР»С‡Р°Р», РЅРѕ РІ РєРѕРјРЅР°С‚Рµ РІСЃС‘ СЂР°РІРЅРѕ С‡СѓРІСЃС‚РІРѕРІР°Р»РѕСЃСЊ РїСЂРёСЃСѓС‚СЃС‚РІРёРµ|7
РЅСѓР¶РЅР° РґСЂР°РјР° СЃ СЃРёР»СЊРЅС‹Рј СЌРјРѕС†РёРѕРЅР°Р»СЊРЅС‹Рј С„РёРЅР°Р»РѕРј РєРѕС‚РѕСЂС‹Р№ Р·Р°С†РµРїРёС‚|2
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РІРѕРµРЅРЅРѕРіРѕ, РєРѕС‚РѕСЂС‹Р№ СЃС‡Р°СЃС‚Р»РёРІ РІ РєСЂСѓРіСѓ СЃРµРјСЊРё|5
РЅСѓР¶РµРЅ СЃСЋР¶РµС‚ РїСЂРѕ РІС‹Р¶РёРІР°РЅРёРµ Рё РѕС‚РєСЂС‹С‚РёРµ|11
РўС‹ С‡С‚Рѕ, СЃРѕРІСЃРµРј РіР»СѓРїС‹Р№? РЇ Р¶Рµ С‚РµР±Рµ СЏСЃРЅРѕ СЃРєР°Р·Р°Р» РїСЂРѕ РєР°С‚РµРіРѕСЂРёРё СЃ 5, Р° РЅРµ РїСЂРѕ РєР°РєРёРµ-С‚Рѕ С‚Р°Рј РїРѕРІС‹С€РµРЅРЅС‹Рµ РєСЌС€Р±СЌРєРё!|6
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РїРµРґРёР°С‚СЂР°, РєРѕС‚РѕСЂС‹Р№ Р»РµС‡РёР» РґРµС‚РµР№-СЃРёСЂРѕС‚ |9
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ С‚СЋСЂРµРјРЅС‹Р№ РїРѕР±РµРі СЃ СЌР»РµРјРµРЅС‚Р°РјРё СЃР°СЃРїРµРЅСЃР° |4
РЅСѓР¶РЅР° СЂРѕРјР°РЅС‚РёРєР° СЃ С‚РёС…РёРјРё СЂР°Р·РіРѕРІРѕСЂР°РјРё Рё РЅРµР¶РЅРѕСЃС‚СЊСЋ|0
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РєСЂРёРјРёРЅР°Р» СЃ Р·Р°РїСѓС‚Р°РЅРЅС‹Рј СЃСЋР¶РµС‚РѕРј РіРґРµ РІСЃРµ РїРѕРґРѕР·СЂРµРІР°РµРјС‹Рµ|4
РќСѓ, СЌС‚Рё С‚СЂРµРЅРґС‹ вЂ” РїСЂРѕСЃС‚Рѕ РІРµСЃРµР»РѕРµ Р±РµР·СѓРјРёРµ! РљС‚Рѕ Р±С‹ РјРѕРі РїРѕРґСѓРјР°С‚СЊ, С‡С‚Рѕ С‚Р°РєРѕРµ СЃС‚Р°РЅРµС‚ РїРѕРїСѓР»СЏСЂРЅС‹Рј. Р­С‚Рѕ РєР°Рє РёРіСЂР° РІ Р¶РёР·РЅСЊ, РіРґРµ РєР°Р¶РґС‹Р№ РґРµРЅСЊ вЂ” РЅРѕРІС‹Р№ СЃСЋСЂРїСЂРёР·!|3
С…РѕС‡Сѓ С„РёР»СЊРј РїСЂРѕ Р»СЋР±РѕРІСЊ, РєРѕС‚РѕСЂР°СЏ РЅР°С‡РёРЅР°РµС‚СЃСЏ СЃ СѓР»С‹Р±РєРё РІ Р°РІС‚РѕР±СѓСЃРµ|0
