Text|Label
спокойный фильм|6
страшные события|8
ищу кино о соседях, растущих овощи на общем огороде|6
про отношения|6
посоветуйте историю о ежедневных прогулках с собакой|6
Ищу кино, где вся суть в одном длинном дне, полном мелких неприятностей, которые складываются в идеальный шторм неудач, но герой сохраняет оптимизм и чувство юмора.|3
эпичная битва магов в воздухе|10
история о герое, сражающемся с кентаврами|10
поход в горы Гималаи с опасностями|11
мистика и расследование старых дел|1
Мечтаю о сюжете, где школьники вызывают духа в заброшенном доме, и дух отвечает, но вместо того чтобы уйти, он начинает преследовать их, и один за другим дети пропадают, а наутро их находят в школе в парте, где они сидели, но уже мёртвыми с открытыми глазами.|8
Хочется сюжета, где детектив расследует убийство в поезде, идущем через туннель, и когда поезд выходит, одного из пассажиров нет, а остальные утверждают, что его никогда не было, хотя детектив говорил с ним.|1
тревожный детектив про расследование в ночном поезде|7
фильм про дракона и всадника связавших судьбы|10
посоветуйте мотивационную историю о победе в проекте защиты океана|9
повседневность механика в автосервисе|6
повседневная жизнь инженера на заводе|6
Хочется фильма про скалолаза, у которого оторвался камень под ногой, и он падает, успев зацепиться за выступ кончиками пальцев.|7
хочу фильм про подвиг пожарного спасшего детей|9
Хочется кино про следователя, который использует профайлинг, чтобы понять психологию преступника, и настолько входит в роль, что начинает терять связь с реальностью.|4
Хочется сюжета, где женщина с лишним весом становится фитнес-тренером и помогает другим похудеть, и она говорит: «Я знаю, как это трудно, я прошла этот путь сама».|9
эпичная сага о восстании магов против тирании|10
посоветуйте фильм про экспедицию к полярным станциям|11
фэнтези о летучих кораблях и пиратах|10
опасное путешествие|11
бытовые радости|6
про работу|6
история о глупых ситуациях на фестивале еды|3
военная драма|5
ищу приключения про поиск золота в древних копях|11
Хочется фильма, в котором смерть воспринимается как милосердие для страдающего пациента, семья испытывает смешанные чувства горя и облегчения, виня себя за желание конца боли.|2
преступление, совершённое подростками|4
история о проклятом амулете, приносящем несчастья|1
тайна семейного проклятия и его снятие|1
тайна древнего проклятия|1
опасное путешествие|11
ограбление инкассаторов|4
Хочется кино про механика, который чинит самолет на взлетной полосе под огнем, пока вражеские солдаты приближаются, и время на взлет истекает.|7
история о тяжелой болезни ребёнка|2
есть ли фильм про опасное расследование в деревне|7
приключения в поисках затерянного храма|11
психологический ужас|8
юмористическая история|3
Ищу кино про саперов, которые разминируют поле боя, где каждая ошибка фатальна, и их спокойствие и точность движений контрастируют с окружающим адом.|5
жуткий триллер про охоту за скальпами|8
Хочется фильма про ночной бой в лесу, где видимость нулевая, и солдаты ориентируются на звуки и вспышки выстрелов, создавая атмосферу полного хаоса и страха.|5
Ищу фильм, где герой находит труп в своем багажнике, не помня, как он там оказался, и пытается выяснить, кто его подставил, пока полиция не нашла его первой.|4
повседневные заботы|6
мистика и страхи в старом колодце|8
фильм про романтические отношения в походе|0
посоветуйте драму о танковом сражении под Прохоровкой|5
Настроение такое, что хочется чего-то про контрабанду антиквариата, где герои перевозят статуи через границу, пряча их в грузах, и таможня становится их главным врагом.|4
мотивационная история о старте в тюрьме|9
Мечтаю о сюжете про танцора, которого не брали в труппу из-за нестандартной внешности, но он создал свой стиль и завоевал мировую славу, вдохновив миллионы.|9
фильм о расследовании ограбления поезда|1
фильм про снайперскую дуэль двух армий|5
история о болезни|2
фильм об ограблении музея с ночной сменой охраны|4
Ищу историю про мужчину, который после потери работы открывает службу мелкого ремонта, и становится незаменимым помощником для жителей района.|6
Хочется истории про врача, который проводит операции во сне пациентов, и один из кошмаров оказывается реальным монстром, преследующим его в яви.|8
кровавый рассвет над заброшенным старым кладбищем с призраками|8
ограбление склада с драгоценностями|4
Хочется сюжета, где расследование убийства приводит к обнаружению подпольной организации, торгующей воспоминаниями или эмоциями, и герой должен вернуть свои украденные чувства, чтобы выжить.|1
На душе пусто, и хочется посмотреть что-то про друзей, чьи пути разошлись, и они встречаются спустя годы, понимая, что между ними выросла стена непонимания и чужих жизней.|2
хочу кино о древнем заклинании вызова демонов|1
посоветуйте фильм про опасный маршрут в Арктике|11
Мечтаю о сюжете, где судья получает угрозы в адрес своей семьи, если он не вынесет оправдательный приговор, и он должен найти способ защитить близких и остаться честным.|4
посоветуйте фильм про выживание в пустыне без карты|11
ищу мелодраму о семейном счастье|0
фильм про магический портал и монстров|10
опасное путешествие через пустыню Сахару|11
бытовые драмы|6
романтика с элементами лёгкой ностальгии|0
на ночь нужен хоррор про зло из зеркала|8
Хочется истории, в которой романтика переплетается с ростом: герои не только влюбляются, но и становятся лучше, вдохновляя друг друга на новые высоты.|0
хочу фильм про подвиг волонтёра в горячем точке|9
фильм про гангстеров и предательство лучшего друга|4
Хочется фильма, в котором банда захватывает остров, и туристы становятся заложниками, а один из отдыхающих оказывается бывшим военным, способным организовать сопротивление.|4
остросюжетный фильм|7
фильм про будни няни в детском саду|6
эпичная сага|10
юмор и смех|3
преступный сговор|4
Мечтаю о сюжете, где герои теряют дом из-за пожара или стихийного бедствия, и вместе с домом они теряют часть своей identity, вынужденные начинать все с нуля в чужом месте.|2
посоветуйте приключения про карту и следы сокровищ|11
ищу кино о зашифрованном послании|1
убийство в ночи|4
фильм о расследовании смерти в закрытом клубе|1
домашний фильм|6
Хочется кино про детектива, который идет по следу убийцы в заброшенном зоопарке, где клетки открыты.|7
Нужна история про мальчика, который родился без рук, но научился завязывать шнурки зубами и стал профессиональным футболистом, забивая голы головой, и его называют «человек-торпеда».|9
хоррор с элементами мистики|8
Хочется сюжета, где расследование ведет эксперт по звуку, который находит на записи переговоров голос, принадлежащий человеку, умершему years ago, и этот голос дает инструкции, ведущие к скрытому хранилищу.|1
Настроение требует эпопеи про путешествие на собачьих упряжках по Аляске, где герой — девушка, которая участвует в гонке «Айдитарод», и она единственная женщина среди мужчин, и все смеются над ней, но в конце гонки, когда начинается пурга, именно она принимает единственно верное решение и спасает свою команду, а мужчины следуют за ней, потому что у неё есть то, чего нет у них — чутьё и умение слушать собак.|11
Ищу кино, где юмор строится на том, что герой пытается скрыть от друзей, что он смотрит мультики, и придумывает сложные оправдания, почему он сидит перед телевизором с плюшевым мишкой.|3
На душе хочется масштаба, и хочется посмотреть сагу про династию, где интриги, предательства и магия переплетаются в борьбе за Железный Трон или аналог.|10
посоветуйте кино про силу духа и победу над болезнью|9
про любовь и боль|0
хочу фильм о повседневной жизни продавца в книжном магазине|6
история о разбитых мечтах|2
Хочется чего-то, где любовь — это не идеальная картинка, а живая история о том, как два человека учатся быть вместе, ошибаясь и исправляясь.|0
Хочется истории про командира, который берет вину за ошибку подчиненного на себя, спасая его от трибунала, но теряя доверие начальства.|5
магия элементов и баланс между огнём и водой|10
магия земли и сила горных духов|10
Мечтаю о фильме, где слепой парень учится кататься на скейте и становится известным скейтбордистом, снимая клипы, где он выполняет трюки в полной темноте, и его девиз: «Я не вижу препятствий, я их чувствую».|9
фильм о том, как любовь меняет людей|0
Хочется истории про мага-ученика, который случайно освобождает древнее зло, и теперь он должен исправить ошибку, изучая запретную магию и рискуя собственной душой.|10
посоветуйте фильм про выживание в тайге без огня|11
фильм ужасов про заброшенную фабрику|8
простой фильм|6
любовь, которая побеждает даже смерть|0
ищу фильм о любви и взаимном принятии|0
Мечтаю о фильме, где происходит побег из тюрьмы, тщательно спланированный годами, но на свободе героев ждет не свобода, а новая война за раздел сфер влияния.|4
Мечтаю о фильме, где происходит ограбление музея науки, и воры крадут радиоактивный изотоп, создавая угрозу радиационного заражения города.|4
Мечтаю о фильме про школу, где по ночам оживают портреты учителей, и ученик, оставшийся на пересдачу, должен пережить эту ночь, полную мести мертвых педагогов.|8
романтический фильм для вечернего просмотра|0
ищу приключения про поиск клада в старом маяке|11
Хочется кино про вора, который крадет данные с кредитных карт, и однажды скачивает информацию о счетах мафии, становясь мишенью для профессиональных убийц.|4
преступный мир города|4
есть ли история про опасное задание в горах|7
острый триллер|7
фильм про поход в джунгли за лекарством|11
хочу триллер про шпионскую сеть в столице|7
Мечтаю о сюжете, где герои прощаются с чем-то важным: детством, юностью, мечтой, и этот процесс прощания показан через мелкие, трогательные детали их повседневной жизни.|2
Хочется истории, где детектив расследует дело о фальшивомонетчиках, но выясняется, что деньги используются для финансирования секретной операции по изменению хода истории через манипуляцию ключевыми событиями.|1
жуткий мистический фильм|8
приключенческая драма о сплаве по реке|11
ищу драму о блокадном хлебе и голоде|5
На душе тяжело, и хочется включить драму про человека, который ухаживает за больным родственником дома, и его борьбу с выгоранием, чувством вины и усталостью.|6
Хочется сюжета про человека, который всю жизнь мечтал стать музыкантом, но стал бухгалтером, и в старости он берет в руки инструмент, понимая, что мечта умерла давно.|2
Мечтаю о сюжете про друзей, которые организуют домашний концерт или поэтический вечер, читая стихи или играя на гитаре для узкого круга близких.|6
Ищу фильм, в котором любовь — это не только эмоции, но и действия: готовность быть рядом, слушать, поддерживать, даже когда это требует усилий, и не оставлять в трудную минуту, даже если хочется сдаться.|0
история о военном фельдшере|5
Ищу кино про то, как молодой человек с заиканием хочет стать адвокатом, и он каждый день тренируется перед зеркалом, и его высмеивают в суде, но он выигрывает дело благодаря своей подготовке, и судья говорит: «Ваша речь была лучшей, что я слышал».|9
мистический ужас|8
Хочется фильма, в котором любовь — это не идеальная сказка, а реальная история о том, как два человека учатся быть вместе, ошибаясь и исправляясь, и именно этот путь, со всеми его ошибками и уроками, делает их чувства настоящими и ценными.|0
Мечтаю о сюжете, где мужчина покупает старый дом в деревне и находит в стене тайник с фотографиями всех предыдущих владельцев, и на каждой фотографии они стоят на пороге этого дома с пустыми глазами, а на последней фотографии — он сам, ещё до того, как купил этот дом, и он понимает, что этот дом выбирает своих жертв заранее.|8
посоветуйте кино про драконью мудрость и древние знания|10
хочу кино про загадочный код в старинной книге|1
опасное путешествие на парусной лодке через архипелаг|11
ищу кино о семейных ужинах после работы|6
тайна старого колокола, звонящего перед смертью|1
Хочется фильма про одиночество в большом городе, где тысячи людей вокруг, но герою не с кем разделить свою боль, и он находит утешение лишь в музыке или книгах.|2
фильм про будни официантки в кафе|6
хоррор о монстре из космоса|8
бытовые радости|6
посоветуйте драму о повседневных заботах молодого отца|6
Настроение такое, что хочется чего-то про тихие разговоры мужчин на рыбалке, где слова не нужны, а важно присутствие и созерцание воды.|6
Хочется истории про то, как группа туристов отправляется в поход по Кольскому полуострову, и они натыкаются на заброшенную военную базу, и там они находят секретные документы, которые доказывают, что их страна проводила ядерные испытания рядом с гражданскими посёлками, и они должны решить: обнародовать эти документы, рискуя свободой, или уничтожить, чтобы не позорить память погибших, и они выбирают правду, потому что ложь убивает дважды.|11
Нужна история про девочку, которая научилась читать по губам и стала переводчиком для глухих на телевидении, и миллионы глухих людей теперь могут понимать новости, а она говорит: «Я не спасаю жизни, я дарю информацию, а информация — это жизнь».|9
Нужен фильм про путешествие на спине гигантского орла через горы, где герой — слепой лучник, который видит сердцем, и он единственный, кто может поразить цель, которую никто не видит, и он стреляет и попадает, и мир спасён.|10
жизненные ситуации|6
драконы и волшебство|10
Хочется кино про солдата, вернувшегося к гражданской жизни, где обычные дела кажутся тривиальными, ему не хватает братства и цели войны, он с трудом находит место в мире.|2
посоветуйте кино про силу воли и путь к признанию|9
посоветуйте фильм о тайной комнате в отеле|1
Хочется сюжета, в котором подросток находит старую карту в подвале своего дома и отправляется на поиски сокровищ вместе с лучшим другом, но по пути они находят не сундук с золотом, а тайник с документами, которые доказывают, что их деды были не героями, а предателями.|11
посоветуйте фэнтези про драконью кровь и наследие|10
комедия про нелепые случайности на свидании|3
посоветуйте триллер с тайным обществом|1
хоррор о монстре из параллельного мира|8
Хочется кино про будни офисного работника, где драма разворачивается не в погонях, а в интригах отдела, борьбе за повышение и поиске баланса между карьерой и личной жизнью.|6
фильм о пехотинцах в окопах под огнём|5
история о глупых ситуациях в зоопарке|3
фильм о похищении самолёта с пассажирами|7
фильм про любовь, которая сильнее обстоятельств|0
Хочется сюжета, где романтика живёт в деталях: в том, как герои запоминают мелочи о друг друге, или как поддерживают в моменты, когда слова не нужны, и это внимание к мелочам делает их связь особенной.|0
хочу фильм про незаконную торговлю редкими книгами|4
на ночь нужен хоррор про зло из старого разбитого волшебного зеркала|8
трагическая драма|2
история о проклятом зеркале в ванной|1
Настроение такое, что хочется чего-то про подготовку к свадьбе или юбилею, где суета, выбор меню и рассадка гостей становятся поводом для семейных драм и комичных ситуаций.|6
хочу кино про экспедицию к вулканическим островам|11
фильм про будни консьержа в подъезде|6
война и потери|5
хочу фильм о тайне старого кладбища и могилы|1
Хочется фильма про старика, который в 85 лет написал книгу воспоминаний, и она стала бестселлером, и он говорит: «Я не писатель, я просто жил долго и многое видел».|9
Мечтаю о сюжете, где герои играют в настольную игру «Монополия», иссора перерастает в реальную вражду, они делят комнату линией и перестают разговаривать на неделю.|3
жуткая история о проклятом зеркале|8
Мечтаю о сюжете, где герои решают построить дом своими руками, смотря обучающие видео, но в итоге дом стоит криво, двери не открываются, а крыша течет, но они горды.|3
приключенческий боевик о золотой лихорадке|11
солдатская жизнь|5
хочу фэнтези про волшебный компас магии и судьбы|10
фильм о похищении и перестрелке на заброшенном заводе|4
ищу кино о соседях, выращивающих цветы на балконе|6
романтическая драма о расставании без обид|0
история о соседях в многоквартирном доме|6
путешествие по реке|11
фэнтези про драконов|10
повседневность фитнес-тренера в зале|6
война и подвиг пулемётчика из ДЗОТа|5
тайна исчезнувшей экспедиции в горах|1
ищу кино про шпиона в военном штабе|7
Хочется истории, в которой романтика переплетается с ростом: герои не только влюбляются, но и становятся лучше, вдохновляя друг друга на новые высоты, и это взаимное вдохновение, эта поддержка мечтаний, становится двигателем их отношений, ведущим их вперёд, к новым вершинам и новым горизонтам.|0
ищу комедию о школьниках-проказниках|3
приключения в лесу|11
острый сюжет|7
ищу кино о тайне старого самолёта в джунглях|1
хочу кино о военном корреспонденте на фронте|5
посоветуйте кино про любовь и взаимопомощь|0
Хочется чего-то, где романтика — это не бегство от проблем, а способ найти силы решать их, потому что есть ради кого стараться и меняться, и это стремление стать лучше объединяет героев ещё сильнее, делая их союз непобедимым.|0
фильм о забавных приключениях продавца мороженого|3
фильм про опасный маршрут через горный хребет|11
Ищу кино про восхождение на вулкан Кракатау, где группа вулканологов устанавливает датчики, и вулкан начинает извергаться раньше времени, и они должны спуститься с горы за два часа, пока их не накрыло пирокластическим потоком, и в этом спуске они понимают, что наука не стоит человеческой жизни, и бросают оборудование, чтобы бежать быстрее.|11
на душе холодно дайте хоррор про кладбище|8
грустные чувства|2
хочу кино о жизни в маленькой квартире с видом на парк|6
повседневная жизнь парикмахера в салоне|6
вдохновляющая драма|9
есть ли хоррор про проклятый старый фотоальбом с умершими|8
фильм про опасный маршрут через горные озёра|11
смешная история о соседях-художниках|3
эпический фильм о восстании рабов|10
На душе легко, и хочется посмотреть комедию про повара, который открыл кухню для бездомных, и его благотворительность вдохновила весь город на помощь.|9
обычная жизнь мастера маникюра|6
хочу фильм про опасную встречу в порту|7
Хочется истории, где в мире, где все носят маски, одна девушка снимает маску и показывает лицо, и её хотят казнить, но когда палач снимает свою маску, под ней такое же лицо, и все понимают, что они одинаковые, и маски больше не нужны.|10
хочу фильм о весёлых розыгрышах в школе|3
путешествие в пустыню|11
приключенческий фильм о поиске сокровищ|11
фильм ужасов про заброшенный особняк|8
хочу кино про призраков в старом замке|8
ищу триллер про расследование старых убийств|7
фильм о самоубийстве из-за карточного долга|2
успех и победа|9
детектив расследует исчезновение девушки|1
хочу драму о смерти лучшего друга детства|2
Хочется истории, где герой идёт по следам своего пропавшего отца, и каждый новый город, каждая новая зацепка приближают его не только к разгадке, но и к пониманию того, почему отец ушёл, и стоило ли его искать.|11
Хочется истории про блогера, который пытается снять вирусное видео, но камера выключается в самый неподходящий момент, или фон рушится, или прохожие портят кадр своими репликами.|3
посоветуйте фильм про выживание в горах без связи|11
история о героине, сражающейся с гарпиями|10
Хочется фильма про дракона, последнего в своем роде, и всадника, который учится понимать его, чтобы вместе противостоять армии охотников, желающей истребить магию.|10
фронтовые будни|5
история о том, как любовь помогает прощать|0
лёгкая история|3
Ищу кино про то, как в мире, где все часы остановились, один человек заводит свои часы и начинает жить в своём времени, и он стареет, а другие нет, и он один проходит всю жизнь, пока остальные стоят на месте, и когда он умирает, часы останавливаются снова, и никто не помнит, что он жил.|10
монстры и страх|8
Настроение такое, что хочется чего-то про свадьбу, где жених и невеста решают сэкономить на тамаде и ведут праздник сами, но постоянно ссорятся из-за микрофона и музыки.|3
любовь и счастье|0
мафия в городе|4
Ищу историю, где доверие становится роскошью: герои не могут понять, кто из их окружения друг, а кто враг, работающий на теневую организацию, контролирующую события из тени.|1
вдохновляющий фильм о силе материнской любви|9
напряжённая погоня|7
нужен сюжет про похищение и срочный выкуп|7
Мечтаю о фильме, где герои играют в настольную игру или видеоигру, события которой начинают материализоваться в реальности, и им нужно дойти до конца, чтобы остановить хаос, выпущенный на волю.|1
криминальная драма|4
Ищу кино про учителя, который работал в школе для глухих и научил детей говорить через вибрацию, и один из его учеников стал диктором на телевидении, и он говорит: «Мой учитель дал мне голос».|9
Ищу историю про человека, который решает избавиться от хлама в квартире, и как расставание с вещами помогает ему расстаться с прошлым и облегчить душу.|6
загадочный лабиринт, скрывающий тайну|1
про чувства и эмоции|0
Хочется кино про друзей, которые организуют совместный поход в горы или лес с палатками, и их опыт жизни на природе, костры, песни и звездное небо.|6
жуткий триллер про охоту на людей|8
хочу драму о потере слуха и изоляции от мира|2
фильм о неразделённых чувствах с надеждой на лучшее|0
Хочется истории, где в мире, где магия передаётся через поцелуй, девушка целует умирающего солдата, и он оживает, но её магия иссякает, и она становится обычной, и они живут долго и счастливо, потому что её любовь была сильнее любой магии.|10
Настроение требует фильма про следователя, который расследует дело о пропавших детях, и он находит в лесу яму, полную детских игрушек, и когда он берёт одну игрушку в руки, она начинает говорить голосом его собственного сына: «Папа, забери меня отсюда», но его сын жив и здоров.|8
фильм о забавных приключениях курьера|3
посоветуйте гангстерскую сагу о падении империи|4
посоветуйте мотивационную историю о победе в историческом исследовании|9
ищу приключения про поиск затерянной долины|11
любовь, способная исцелить душевные раны|0
история о снайпере, уничтожившем сто врагов|5
романтика на фоне морского побережья|0
про работу|6
Хочется кино про человека, который увлекается фотографией, и его поиски красивых кадров в обыденных местах, замечая детали, скрытые от глаз других.|6
Хочется сюжета, где романтика живёт в деталях: в том, как герои запоминают мелочи о друг друге, или как поддерживают в моменты, когда слова не нужны, и это внимание к мелочам, эта забота о малом, делает их связь особенной и неповторимой.|0
фильм про забавную поездку на лодке с рыбаками|3
опасное приключение|11
Мечтаю о сюжете, где группа туристов посещает заброшенный парк аттракционов, и аттракционы начинают работать сами по себе, заманивая их в ловушки, созданные безумным инженером decades назад.|1
комедия про отдых на курорте с приключениями|3
мотивирующая история о преодолении заикания|9
Хочется истории про водителя такси, который знает все короткие пути, но они такие короткие, что проходят через дворы, стройки и частные огороды, пугая пассажиров.|3
Настроение такое, что хочется включить что-то про любовь, которая не требует слов: достаточно взгляда, прикосновения, присутствия, чтобы почувствовать связь.|0
Ищу фильм, где загадка связана с временем: часы в городе идут назад, и люди стареют в обратном направлении, и герой должен найти источник аномалии, чтобы вернуть нормальный ход времени.|1
Настроение такое, что хочется чего-то про весеннее обновление, уборку в квартире, выбрасывание старых вещей и ощущение легкости и начала новой главы.|6
жуткий фильм про монстра в заброшенном парке|8
хочу кино о смерти друга на войне|2
опасное путешествие на байдарках через морские волны|11
посоветуйте лёгкую комедию о семейных разборках|3
Ищу фильм про человека, который увлекается хобби — рыбалкой, вязанием, коллекционированием марок — и находит в этом спокойствие и сообщество единомышленников.|6
Мечтаю о фильме, где старый шахтёр ведёт молодого геолога в заброшенную шахту, где когда-то работал его отец, и там, на глубине, они находят не руду, а старую кирку с инициалами отца, и геолог понимает, что шахтёр пришёл сюда не за деньгами, а чтобы попрощаться с отцом, которого похоронили под обвалом, и он оставляет кирку в шахте, потому что это единственное, что у него осталось от отца.|11
тайна исчезновения|1
Нужна история про группу спелеологов, которые исследуют пещеры в Китае, и они находят подземную реку, а на её берегу — скелеты людей, которые забрели сюда тысячи лет назад и не смогли найти выход, и они понимают, что люди всегда были одинаковыми — они шли на риск, и иногда риск убивал их, но без риска не было бы открытий, и они благодарят тех, кто погиб раньше, за то, что они проложили путь.|11
повседневные дела|6
посоветуй историю о летчике-штурмовике|5
ищу хоррор про одержимую старую картину с демоном|8
приключения в джунглях|11
история успеха программиста создавшего приложение для людей с инвалидностью|9
посоветуйте триллер про шпиона под прикрытием|7
опасное путешествие на внедорожнике через каменистые горы|11
Хочется фильма про оборону завода или стратегического объекта, где рабочие берут в руки оружие и встают рядом с армией, защищая свой труд и город.|5
нужен триллер про опасную находку на чердаке|7
магия снов и вторжение в сознание героев|10
Хочется кино про друзей, которые играют в любительском театре или хором, и их репетиции, волнение перед выступлением и радость от аплодисментов.|6
