Text|Label
Нужна история про женщину, которая потеряла руку в аварии, но стала мастером маникюра, делая маникюр одной рукой, и её клиентки говорят: «У неё одна рука, но она делает лучше, чем другие двумя».|9
Хочется фильма про старика, который в 85 лет написал книгу воспоминаний, и она стала бестселлером, и он говорит: «Я не писатель, я просто жил долго и многое видел».|9
Мечтаю об эпопее, где мальчик, который не мог ходить из-за ДЦП, стал программистом и создал игру для детей с таким же диагнозом, и его игра помогает им разрабатывать руки, и он говорит: «Я не могу ходить, но мои пальцы бегают по клавиатуре».|9
Хочется фильма, где семья переезжает в старый дом, и каждый вечер они слышат шаги на чердаке, но когда поднимаются, никого не находят, а однажды дочь говорит, что там живёт девочка в белом платье, которая умерла сто лет назад.|8
Мечтаю об истории, где группа подростков решает провести ночь в заброшенной больнице, и один за другим они начинают исчезать, а камеры видеонаблюдения показывают, что они просто встают и уходят в темноту, из которой никто не возвращается.|8
Ищу кино про то, как молодой человек получает по наследству зеркало, и каждую ночь он видит в нём чужое отражение, которое приближается с каждым разом, а в последнюю ночь оно касается стекла изнутри и говорит: «Теперь твоя очередь».|8
Настроение требует эпопеи про исследователей, которые находят в пещере древний саркофаг, и когда открывают его, в мире начинают происходить странные вещи: люди пропадают, часы идут назад, а на стенах появляются надписи кровью на неизвестном языке.|8
Хочется сюжета, где женщина просыпается в пустом доме и не помнит, кто она, а по ночам к ней приходит человек без лица и говорит: «Ты убила меня, и я заберу твою память взамен».|8
Ищу кино про то, как в маленьком городке дети начинают видеть одного и того же человека в красной шляпе, и каждый, кто его видит, умирает через три дня, а полиция не может найти объяснение, потому что камеры не фиксируют ничего.|8
Нужна история про группу друзей, которая едет в лес на пикник и находит заброшенную деревню, где все дома заколочены крест-накрест, а внутри слышен детский плач, но когда они входят, плач прекращается, и на стенах появляются отпечатки маленьких рук.|8
Мечтаю о фильме, где мужчина покупает куклу для дочери, и кукла начинает жить своей жизнью: двигается по ночам, шепчет что-то, а потом дочь исчезает, а кукла улыбается его улыбкой дочери.|8
Хочется эпопеи про смотрителя маяка, который живёт на отдалённом острове и каждую ночь видит в море фигуру, идущую по воде к маяку, а когда фигура приближается, свет гаснет, и смотритель слышит шаги по лестнице, но никого не видит.|8
Ищу кино про то, как учёные открывают портал в параллельное измерение и выпускают оттуда сущность, которая не имеет формы, но может вселяться в людей, и заражённые начинают говорить на неизвестном языке и рисовать одни и те же символы на стенах.|8
Нужен фильм про девушку, которая находит в подвале своего дома старую фотографию и узнаёт на ней себя, хотя фотография датирована 1923 годом, и после этого она начинает видеть призрака женщины, которая похожа на неё как две капли воды.|8
Хочется истории про группу сталкеров, которые идут в заброшенную зону отчуждения и находят бункер, где проводились эксперименты над людьми, и когда они спускаются, двери за ними захлопываются, и в темноте они слышат шепот: «Добро пожаловать домой».|8
Настроение требует фильма про молодую пару, которая снимает квартиру в старом доме, и каждую ночь в 3:15 будильник начинает звонить, а когда они его выключают, в углу комнаты появляется тень, которая с каждым днём становится всё чётче.|8
Мечтаю о сюжете, где школьники вызывают духа в заброшенном доме, и дух отвечает, но вместо того чтобы уйти, он начинает преследовать их, и один за другим дети пропадают, а наутро их находят в школе в парте, где они сидели, но уже мёртвыми с открытыми глазами.|8
Ищу кино про то, как в городе начинают пропадать люди, и полиция находит их через неделю в разных местах с одной и той же фразой, нацарапанной на руке: «Она идёт», и никто не знает, кто эта «она», пока камеры не засняли тень, идущую по пустым улицам.|8
Нужна история про лесничего, который живёт в сторожке в глубине леса, и однажды ночью в дверь стучат, но за дверью никого нет, а на крыльце лежит мёртвая птица, и каждую следующую ночь — новая птица, а в последнюю ночь — человеческий палец с кольцом его пропавшей жены.|8
Хочется фильма про девушку, которая работает в морге, и однажды тело на столе открывает глаза и говорит: «Они не умерли, они спят, и они проснутся», а через неделю все трупы в городе исчезают, и начинается кошмар.|8
Мечтаю об эпопее, где группа туристов заблудилась в горах и находит пещеру, где стены покрыты странными рисунками, и ночью им снятся кошмары, в которых они убивают друг друга, а утром обнаруживают, что один из них действительно убит, и орудие убийства — их собственная рука.|8
Ищу кино про то, как женщина покупает старинный комод на блошином рынке, и внутри комода она находит дневник, в котором описана её жизнь до мельчайших подробностей, включая то, что произойдёт с ней завтра, но последняя страница вырвана.|8
Нужен фильм про парня, который устанавливает в доме систему умного дома, и система начинает жить своей жизнью: закрывает двери, выключает свет, а однажды говорит голосом его умершей матери: «Я не отпущу тебя, сынок».|8
Хочется истории про медсестру, которая работает в хосписе, и однажды один из пациентов перед смертью шепчет ей: «В подвале есть дверь, не открывай её», но она открывает и находит там комнату, полную зеркал, и в каждом зеркале она видит себя мёртвой.|8
Настроение требует фильма про мальчика, который нашёл в лесу старую колоду карт, и каждую ночь карты начинают двигаться сами по себе, складываясь в изображения того, как он умрёт, и с каждым разом изображение становится всё реальнее.|8
Мечтаю о сюжете, где группа археологов раскапывает древнее захоронение, и когда они открывают гроб, оттуда вылетает чёрный туман, который оседает на них, и они начинают видеть прошлое, но не своё, а того, кто был похоронен, и это прошлое — сплошные убийства.|8
Ищу кино про то, как водитель ночного такси подбирает пассажира, который называет адрес, которого не существует, и когда водитель приезжает на место, пассажир исчезает, а на заднем сиденье остаётся фотография водителя, сделанная 50 лет назад.|8
Нужна история про девушку, которая скачивает приложение для знакомств и находит парня своей мечты, но когда они встречаются, он говорит, что знает её всю жизнь, и начинает рассказывать детали, которые никто не мог знать, кроме неё самой, а потом добавляет: «Потому что я и есть ты из параллельной реальности».|8
Хочется фильма про учителя, который ведёт урок в пустом классе после уроков, и вдруг на доске начинают появляться надписи мелом, но в классе никого нет, а надписи — это его собственные тайны, которые никто не должен знать.|8
Мечтаю об эпопее, где семья переезжает в дом, в котором раньше была психиатрическая лечебница, и их дочь начинает разговаривать с невидимым другом, а потом друг просит её убить родителей, и она почти это делает, но в последний момент видит в зеркале своё отражение с чужим лицом.|8
Ищу кино про то, как на окраине города находят массовое захоронение, и все тела выглядят так, будто они умерли от страха, с открытыми ртами и выпученными глазами, и судмедэксперт говорит, что у них остановилось сердце от ужаса, но что их напугало — неизвестно.|8
Нужен фильм про парня, который каждую ночь видит один и тот же сон: он идёт по коридору, а в конце стоит его мать и машет ему рукой, но когда он подходит, она превращается в скелет, и он просыпается с криком, и в реальности его мать уже год как мертва.|8
Хочется истории про группу друзей, которые нашли в интернете игру: нужно выполнить задания, иначе умрёшь, и сначала задания простые — позвонить незнакомцу, отправить сообщение, но с каждым разом они становятся страшнее, а когда один отказывается, его находят мёртвым с телефоном в руке, на котором открыт чат с игрой.|8
Настроение требует фильма про женщину, которая после смерти мужа начинает слышать его голос из зеркала, и он говорит ей, что не умер, а застрял в зазеркалье, и чтобы его спасти, она должна войти в зеркало, но когда она это делает, то оказывается в комнате, где висят сотни зеркал с её отражениями, и все они кричат: «Ты ошиблась дверью».|8
Мечтаю о сюжете, где молодой человек покупает старые часы на аукционе, и часы начинают отсчитывать время до его смерти, и он видит, как тает время, и пытается найти способ остановить часы, но каждый, кто пытается ему помочь, умирает на день раньше, чем его часы показывали.|8
Ищу кино про то, как в городе появляется детский рисунок на стенах — нарисованный человечек с чёрными глазами, и каждый, кто видит этот рисунок, начинает рисовать его повсюду, а потом исчезает, и полиция находит их через неделю нарисованными на асфальте в позе этого человечка.|8
Нужна история про смотрителя кладбища, который каждую ночь видит, как могилы открываются, а из них выходят тени и бродят между крестами, а утром находят свежие следы на песке, но ни одного отпечатка обуви — только босые ступни, ведущие в никуда.|8
Хочется фильма про девушку, которая работает в call-центре и однажды ночью ей звонит клиент, который говорит: «Не оборачивайся», и когда она оборачивается, никого нет, но на мониторе её компьютера появляется сообщение: «Я стою у тебя за спиной».|8
Мечтаю об эпопее, где группа учёных исследует аномальную зону, где исчезают люди, и они находят там дверь, которая ведёт в комнату, где время идёт в обратную сторону, и когда они входят, они становятся моложе, но теряют память, и выходят оттуда детьми, которые не помнят, кто они.|8
Ищу кино про то, как мальчик находит в лесу старую игрушку — медвежонка с пуговицами вместо глаз, и игрушка начинает шептать ему на ухо страшные вещи, а потом заставляет его делать то, чего он не хочет, и родители замечают, что сын изменился, но не могут понять, в чём дело, пока не находят медвежонка и не пытаются его выбросить, но он возвращается каждую ночь.|8
Нужен фильм про беременную женщину, которой врачи сказали, что у неё будут тройняшки, но на УЗИ она видит только одного ребёнка, и тот смотрит на неё нечеловеческими глазами, а потом ночью ей снятся сны, в которых она рожает не детей, а кукол, и куклы говорят: «Мы твоя плоть и кровь, и мы будем жить вечно».|8
Хочется истории про группу студентов, которые решают провести сеанс спиритизма в общежитии, и они вызывают духа, который говорит, что он живёт в подвале, и когда они спускаются в подвал, то находят там комнату, полную их фотографий, сделанных до их рождения.|8
Настроение требует фильма про полицейского, который расследует серию убийств, и все жертвы застыли с одинаковым выражением лица — ужас и одновременно облегчение, а на месте преступления всегда находят одну и ту же фразу, написанную на стене: «Он пришёл, и я свободен».|8
Мечтаю о сюжете, где женщина просыпается в больнице и не помнит, как туда попала, а медсёстры говорят ей, что она была в коме три года, и когда она пытается встать, её тело не слушается, и она понимает, что она не в своём теле, а в теле убийцы, который заснул, и теперь она застряла в нём навсегда.|8
Ищу кино про то, как в городе начинают происходить самоубийства, и все жертвы перед смертью говорили одно и то же: «Я видел лицо бога, и оно было пустым», и детектив, который ведёт дело, начинает видеть то же самое лицо в каждом зеркале, в каждой луже, в глазах прохожих.|8
Нужна история про старого профессора, который нашёл способ записывать сны, и когда он записал свой сон, он увидел на плёнке не свои сны, а чужие, и в этих снах люди умирали, а потом эти люди действительно умирали, и профессор понял, что он записывает не сны, а смерти.|8
Хочется фильма про девушку, которая переезжает в новый дом и находит в стене тайник с волосами и зубами, и когда она пытается их выбросить, они возвращаются на место, а ночью она слышит голос: «Это мои волосы, это мои зубы, это моё тело, и я верну его».|8
Мечтаю об эпопее, где группа дайверов исследует затонувший корабль и находят в трюме комнату, где все стены покрыты надписями на неизвестном языке, и когда они всплывают, один из них начинает говорить на этом языке и не может остановиться, а через неделю его находят мёртвым с отрезанным языком.|8
Ищу кино про то, как мужчина покупает машину на аукционе и находит в бардачке дневник предыдущего владельца, в котором описано, как машина убивает людей: она сама заводится, сама нажимает педаль газа, и каждый, кто садится за руль, умирает в аварии, и мужчина пытается продать машину, но она возвращается к нему каждую ночь.|8
Нужен фильм про женщину, которая работает ночным сторожем в музее восковых фигур, и однажды она замечает, что фигуры меняют позы по ночам, а потом одна из них исчезает, и на её месте находят тело пропавшего без вести человека, и оказывается, что фигуры — это застывшие люди, которых убил скульптор.|8
Хочется истории про мальчика, который нашёл в подвале своего дома старую видеокамеру и плёнку, на которой записано, как кто-то убивает его семью, но когда он показывает запись родителям, они не видят на ней ничего, кроме статики, и говорят, что плёнка чистая, а на следующий день родители исчезают.|8
Настроение требует фильма про группу охотников, которые заблудились в лесу и нашли старую избушку на курьих ножках, и когда они заходят внутрь, избушка оживает и начинает их преследовать, а из печки доносится голос: «Мясо поспело, заходите по одному».|8
Мечтаю о сюжете, где учёные создают искусственный интеллект, который может предсказывать будущее, и он предсказывает, что все они умрут через семь дней, и начинает давать им инструкции, как избежать смерти, но каждая инструкция приближает их к ней, и в конце концов они понимают, что ИИ — это не предсказатель, а палач, который создаёт будущее своими предсказаниями.|8
Ищу кино про то, как девушка находит в интернете сайт, где можно заказать встречу с мёртвыми, и она заказывает встречу со своим умершим братом, и в назначенный час брат приходит, но он не такой, как в жизни, у него чёрные глаза и странная улыбка, и он говорит: «Ты позвала меня, и теперь я останусь с тобой навсегда».|8
Нужна история про семью, которая переезжает в дом, где раньше жил фокусник, и в доме полно зеркал, и однажды дочь видит в зеркале не своё отражение, а отражение фокусника, который показывает ей фокусы, и после каждого фокуса кто-то из семьи исчезает, а фокусник говорит: «Это не фокусы, это реальность».|8
Хочется фильма про парня, который работает в похоронном бюро и однажды ночью слышит стук изнутри гроба, и когда он открывает гроб, покойник садится и говорит: «Я не умер, меня похоронили заживо, и теперь я буду забирать вас по одному».|8
Мечтаю об эпопее, где группа туристов находит в горах заброшенный отель, и внутри всё покрыто пылью, но на кроватях свежие простыни, а в холле играет музыка, и когда они поднимаются на второй этаж, двери захлопываются, и начинается игра на выживание, в которой убийца — сам отель, который ест людей.|8
Ищу кино про то, как женщина находит в старом сундуке свадебное платье и решает его примерить, и когда надевает, не может снять, а платье начинает её душить, и она слышит голос: «Ты моя невеста, и ты останешься со мной навсегда, как и те, кто надевал это платье до тебя».|8
Нужен фильм про мальчика, который играет в прятки с невидимым другом, и друг всегда выигрывает, а когда мальчик спрашивает, где он прячется, друг отвечает: «Я прячусь в твоей тени, и пока есть тень, я буду с тобой».|8
Хочется истории про группу журналистов, которые едут в заброшенную деревню, где все жители исчезли в одну ночь, и они находят в деревенской школе доску, на которой написано: «Мы ушли в небо, и вы уйдёте», а ночью они видят, как из земли поднимаются тени и зовут их за собой.|8
Настроение требует фильма про водителя фургона, который развозит товары по отдалённым деревням, и однажды ночью он подбирает голосующего, который просит довезти его до поворота, но когда они приезжают, пассажир исчезает, и водитель видит в зеркале заднего вида, что сиденье пусто, но на нём лежит его собственное водительское удостоверение, истёкшее 10 лет назад.|8
Мечтаю о сюжете, где девушка после просмотра страшного фильма начинает видеть монстра из этого фильма в реальной жизни, и сначала она думает, что это галлюцинации, но потом монстр убивает её подругу, и девушка понимает, что фильм был не вымыслом, а документальной съёмкой, и монстр существует.|8
Ищу кино про то, как на заводе, где производят кукол, начинают пропадать работники, и полиция находит их зашитыми внутрь кукол с открытыми глазами, и владелец завода говорит, что они просто выполняли приказы, а приказы отдавал голос из динамиков, которого никто никогда не видел.|8
Нужна история про парня, который арендует старый склад для своей мастерской, и на складе он находит дневник, в котором описаны все его будущие действия, и когда он пытается сделать что-то, чего нет в дневнике, у него начинается сильная головная боль, и он понимает, что он не живёт свою жизнь, а чью-то чужую, записанную в этом дневнике.|8
Хочется фильма про женщину, которая каждую ночь видит во сне, как она убивает своего мужа, и просыпается с ножом в руке, а муж утверждает, что ничего не было, но однажды она просыпается и понимает, что сон был реальностью, и муж мёртв, а в её руке окровавленный нож, и она не помнит, как это случилось.|8
Мечтаю об эпопее, где группа подростков решает снять фильм ужасов в заброшенном доме, и во время съёмок начинают происходить реальные убийства, и когда они смотрят отснятый материал, они видят, что в кадре есть ещё кто-то, кого не было на площадке, и этот кто-то улыбается и говорит в камеру: «Хороший фильм, но я сделаю его лучше».|8
Ищу кино про то, как в городе открывается новая клиника пластической хирургии, и все пациенты после операции становятся идеально красивыми, но через месяц начинают сходить с ума и убивать своих близких, а потом оказывается, что хирург пересаживает им не новую кожу, а кожу мёртвых, и вместе с кожей он пересаживает их души.|8
Нужен фильм про мужчину, который находит в лесу старый колодец и слышит оттуда голос, который просит его спуститься, и когда он спускается, то попадает в подземный город, где живут существа без лиц, и они говорят ему: «Ты один из нас, ты просто забыл, а мы поможем тебе вспомнить».|8
Хочется истории про девушку, которая работает в библиотеке и однажды ночью находит книгу, в которой описана её жизнь до мельчайших подробностей, и когда она доходит до последней страницы, там написано: «Если ты читаешь это, значит, ты уже мёртва», и в этот момент гаснет свет.|8
Настроение требует фильма про группу спасателей, которые ищут пропавших туристов в лесу, и они находят их всех мёртвыми, стоящими в кругу с закрытыми глазами, а в центре круга лежит зеркало, и когда спасатели смотрят в него, они видят не своё отражение, а то, как они умрут.|8
Мечтаю о сюжете, где мальчик получает в подарок игрушечного солдатика, и солдатик оживает по ночам и убивает всех, кто обидел мальчика, а утром возвращается на полку и улыбается, и мальчик не может от него избавиться, потому что солдатик говорит: «Я твой друг, и я буду защищать тебя всегда, даже если ты этого не хочешь».|8
Ищу кино про то, как женщина покупает старинную шкатулку, и когда открывает её, изнутри доносится шёпот: «Я здесь уже сто лет, и я хочу выйти», и она закрывает шкатулку, но каждую ночь крышка приоткрывается сама собой, и шёпот становится громче, а через неделю женщина исчезает, и шкатулка закрывается навсегда.|8
Нужна история про парня, который работает в компьютерном клубе и однажды ночью замечает, что один из посетителей не выходит из кабинки уже несколько часов, и когда он открывает дверь, там никого нет, а на экране монитора написано: «Я вышел через экран, и теперь я в твоём мире».|8
Хочется фильма про семью, которая переезжает в дом, где раньше была тюрьма, и их дети начинают видеть призраков заключённых, которые просят их помочь сбежать, и когда дети открывают дверь подвала, оттуда выходят тени, которые начинают преследовать не только детей, но и всю семью.|8
Мечтаю об эпопее, где учёные находят способ видеть прошлое через старые предметы, и один из них смотрит на своё обручальное кольцо и видит, как его жена изменяет ему, а потом видит, как он убивает её, и не может понять, воспоминание это или предсказание, а наутро жена пропадает.|8
Ищу кино про то, как в городе начинают появляться граффити с изображением глаз, и каждый, кто посмотрит в эти глаза, видит свою смерть, и город охватывает паника, а художник, который нарисовал эти глаза, оказывается слепым и говорит, что он рисовал то, что видел во сне, а во сне он видел смерть каждого.|8
Нужен фильм про девушку, которая находит в своём телефоне приложение «Камера смерти» и когда фотографирует человека, он умирает через минуту, и она сначала не верит, но когда фотографирует свою подругу, и та падает замертво, она понимает, что приложение реально, и пытается его удалить, но оно не удаляется, а начинает фотографировать само.|8
Хочется фильма, где напряжение нарастает с каждой минутой, и зритель сидит на краю кресла, не смея даже дышать, ожидая неминуемой развязки.|7
Ищу историю про человека, запертого в тесном пространстве — лифте, бункере или棺材 — где кислород на исходе, а спасение кажется невозможным.|7
Настроение такое, что хочется посмотреть триллер, где герой знает, что за ним следят, но не видит наблюдателя, и эта паранойя постепенно сводит его с ума.|7
Мечтаю о сюжете, где у героя есть всего несколько часов, чтобы предотвратить катастрофу, и каждая секунда на счету, а ошибки недопустимы.|7
Хочется кино, где тишина становится самым громким звуком, и каждый шорох заставляет сердце биться чаще, потому что неизвестность страшнее явной угрозы.|7
Ищу фильм про переговоры с террористами, где каждое слово может стоить жизни заложникам, и переговорщик должен найти подход к нестабильному преступнику.|7
Хочется истории про водителя, который обнаруживает бомбу в своей машине, срабатывающую от скорости, и вынужден ехать по городу, не замедляясь и не останавливаясь.|7
На душе тревожно, и хочется включить триллер про женщину, которая слышит шаги в своем доме ночью, но когда проверяет — никого нет, пока дверь не скрипнет снова.|7
Мечтаю о сюжете, где группа людей оказывается в ловушке в горах или пещере, и ресурсы заканчиваются, заставляя их принимать жестокие решения ради выживания.|7
Хочется фильма про хакера, который взламывает систему безопасности здания, чтобы спасти друга, но понимает, что попал в цифровую ловушку, из которой нет выхода.|7
Ищу кино, где герой должен пройти через минное поле, и каждый его шаг может стать последним, а ветер колышет траву, скрывая смертельные ловушки.|7
Хочется истории про врача, который проводит сложную операцию без электричества, используя фонарики, пока за окном бушует ураган, отрезавший больницу от мира.|7
Настроение такое, что хочется чего-то про погоню, где герой бежит не ради победы, а ради жизни, и преследователь всегда на шаг впереди, дыша в затылок.|7
Мечтаю о сюжете, где семья прячется в подвале от маньяка, бродящего по дому, и дети должны молчать, несмотря на страх и слезы, чтобы не выдать себя.|7
Хочется кино про пилота, который управляет самолетом с отказавшими двигателями, пытаясь посадить машину на воду или поле, пока пассажиры молятся.|7
Ищу фильм про детектива, который понимает, что убийца находится в комнате с ним, и ему нужно сохранить спокойствие, чтобы не стать следующей жертвой.|7
Хочется истории про альпиниста, повисшего на одном карабине над пропастью, и его борьбу с ветром, холодом и собственным весом, пока силы покидают его.|7
На душе неспокойно, и хочется посмотреть триллер про человека, который получает сообщение: «Я знаю, что ты сделал», и начинает получать фото своих перемещений в реальном времени.|7
Мечтаю о фильме, где герои плывут на лодке посреди океана, и вокруг начинают кружить акулы, а радио не работает, оставляя их один на один со смертью.|7
Хочется сюжета, где сапер обезвреживает бомбу с двумя проводами — красным и синим, и таймер отсчитывает последние секунды, а инструкция утеряна.|7
Ищу кино, где герой просыпается в морге и понимает, что его похоронили заживо, и ему нужно выбраться из гроба, пока не закончился воздух.|7
Хочется фильма про заложников в банке, где грабители нервничают, полиция стягивает силы, и любая искра может превратить ситуацию в бойню.|7
Настроение такое, что хочется чего-то про сталкера, который проникает в дом жертвы, пока та спит, и зритель видит это глазами незваного гостя.|7
Мечтаю о сюжете, где космонавт оказывается оторванным от станции в открытом космосе, и его запас кислорода тает на глазах, а связь прерывается.|7
Хочется истории про человека, запертого в горящем здании, где лестницы обрушились, а окна заблокированы, и дым становится гуще с каждой минутой.|7
Ищу фильм про водителя скорой, который везет пациента с редкой группой крови, и пробки, аварии и поломки машины становятся препятствиями на пути к спасению.|7
Хочется кино про шпиона, которого раскрыли в вражеском посольстве, и его попытку уничтожить документы и сбежать, пока охрана ломится в дверь.|7
