Text|Label
хочу фэнтези с сильной женской героиней или воительницей|10
криминальный триллер про ограбление или мафию|4
Эта контактная литотрипсия — полный бред! Не понимаю, зачем вообще этим заниматься, когда можно просто сделать дувлт. Эти врачи такие неумехи, тратят по полчаса на то, что можно сделать за минуту!|0
нужен фильм о путешествии в неизвестность|11
ищу фильм про преследование в лабиринте из зеркал |7
страшный фильм чтобы не уснуть ночью и бояться темноты|8
посоветуйте фэнтези про путешествие через портал в другой мир|10
нужна история про нападение стаи собак |7
хочу фильм про сокровища и древний храм|11
хочу драму о потере и том как жить с этой болью|2
Эти экранизации помогают нам сохранить и переосмыслить наше культурное наследие, они открывают новые горизонты для современного искусства.|3
ищу документалку о традиционных ремеслах и мастерах|6
нужна история про фотографа дикой природы|6
хочу кино про побег из горящего театра |7
нужен фильм где монстр метафора чего-то реального|8
посоветуйте хоррор про темную магию и вызов демона|8
нужна драма с катарсисом в финале|2
А вдруг я не смогу продержаться в трусах при нуле градусов? Что если я заболею?|7
Я имел в виду использовать прерывание в 16бит таймере. Можно точнее выставить интервалы. В любой сети много разных потребителей а вы хотите рулить нагревателем. Что будет если контроллер зависнет в самый не подходящий момент никому не известно и проверять лучше не надо.|6
посоветуйте ужасы про зловещий карьер |8
хочу что-то про памятники архитектуры|6
Я не уверен в этих цифрах. Может быть, что-то пошло не так? Ведь если Гитлер убил 22 миллиона, то что стало с остальными? Это так страшно и непонятно.|1
посоветуйте пародию на известные фильмы или жанры с остроумием|3
хочу про мифы, судьбу и жертву|10
фильм про месть|4
хочу кино про разминирование полей после боя|5
ищу фильм про призрака в больнице |8
ищу историю с ярким юмором и забавными диалогами|3
хочу кино про режиссёра, чей фильм провалился |2
посоветуйте документалку о деталях для авто|6
ищу фильм про вампира в заброшенном отеле |8
военный фильм про подвиг и героизм|5
хочу что-то про судьбу предначертание и то что должно быть|0
нужна история про зомби-апокалипсис в маленьком городке |8
ищу мистику с элементами ужаса|1
хочу про богов, древность и битву|10
комедия про нелепую доставку пиццы|3
посоветуйте ужасы про монстра в канализации|8
хочу посмотреть про любовь с комедийным уклоном|3
Назначил гепатолог. Там еще 2 листа анализов, глобулины разных видов, альбумин и вообще какие-то специфические штуки. Ждут меня аж до мая, чтобы узнать, что он там искал и что нашел. Просто издевательство какое-то!|0
ищу фильм про расследование смерти двойника|1
посоветуйте эпопею про Чурилу Плёнковича, который хвастается нарядами |10
фильм где ничего не ясно до последней минуты|1
посоветуйте драму про дипломата, который предотвратил войну |9
посоветуйте историю про подземную реку, которая соединяет континенты |11
фильм про археолога и древние тайны|11
посоветуйте эпик с красивыми пейзажами эпичной музыкой и зрелищностью|10
нужна история про двух братьев, которые постоянно соревнуются |3
посоветуйте фильм про старые добрые традиции|6
нужна мелодрама с элементами волшебства и предопределения|0
посоветуйте фэнтези про Алексея Тишайшего, который строил флот |10
хочу кино про биолога, который защищает вымирающий вид|9
посоветуйте эпопею про подземный город в Китае, где скрываются от радиации |11
Неужели многоэтажка на этом месте всё-таки будет построена? Это же может изменить весь план!|1
посоветуйте драму про трудные жизненные обстоятельства и выбор который меняет всё|2
Я не знаю, как в совке, а в Союзе отношение к чужим вещам было не в пример ответственнее!! Во всяком случае, по моим наблюдениям и в разговорах родителей и их друзей.|4
посоветуйте историю про развод родителей и чувства ребёнка|2
АлиЭкспресс регулярно крашится, как только через кэшбек-сервисы заходишь. И изображения товаров и рекламы регулярно перестают грузиться. Остаётся белое окно с белыми полями другой интенсивности и нормальными цветными значками. Это уже начинает серьезно раздражать! В Steam вместо Инвентаря, Значков, Торговой площадки и новостей с рекламой игр - серое пустое окно и Ошибка -118 . Чат с друзьями тоже не может подключиться к Steam. Такое ощущение, что никто не может решить эти проблемы! Но онлайн-игры работают и синхронизируются с облаком. В поддержку уже писал, но ответа так и нет.|1
Читал. Вот и напомнил вам пункт правил. Который может изменить решение суда на 365 градусов. Сильно не обольщайтесь.|2
ищу фильм про подземный дворец, где жил султан |11
нужна драма с моральным выбором|4
нужна история про проклятый музей, где оживают экспонаты |8
ищу героя против системы|7
В Гусь-Хрустальном этот сраный стекольный завод, который на всю Россию и страны СНГ работает. У него положение всегда было нестабильное, и бывшие рабочие открыли столько своих мастерских, что они заказыми просто завалены, за счет завода, конечно, вот уроды.|0
Там UTF-8, а это по 8 бит на весь ASCII и 16-24 на всё остальное. Это всё полная чушь, и разработчики этого не продумали.|0
посоветуйте драму про волонтёра Красного Креста |9
ищу хоррор с метафорой зла|8
посоветуйте биографию про врача без границ, работающего в зонах конфликтов|9
Я не уверен, что X-Fi будет работать стабильно. Аппаратная поддержка EAX1-5 и DirectSound через Alchemy звучит как-то ненадёжно.|1
Вы что, совсем с ума сошли? Зачем вы бегали по всему району? Кто дал вам такое задание?|0
посоветуйте документалку о строительстве соборов|6
хочу кино про подземный гейзер, который бьёт ключом |11
Что-то может пойти не так. Не уверен, что эти изменения к лучшему. Всё это может привести к большим проблемам.|1
Я не уверен, что это пицца. Выглядит странно и может быть небезопасно есть.|1
ищу военную историю с сильным эмоциональным финалом|5
посоветуйте кино про конкурс красоты с кучей ляпов|3
Су-57 — это просто кусок металлолома, который не может взлететь! А эти ваши F-35 — просто распил бюджета! И Кинжалы ваши — просто игрушки для детей! А ваши РЭБ — это просто бесполезная трата денег! Вы вообще не понимаете, что делаете!|0
нужна история про ловушку в заброшенной школе |7
ищу что-то о любви которая не спасает но даёт смысл|2
нужен военный фильм про солдат на фронте|5
ищу фильм про эксперимент с группой людей в изоляции|7
нужен фильм который успокаивает|6
Штрюня, ты всегда несешь какую-то чушь, даже когда говоришь, от тебя только вред и одни проблемы|0
ищу историю о том как найти баланс в жизни и не потерять себя в суете|6
посоветуйте драму про раввина, который помог еврейским беженцам |9
хочу первую любовь|0
Скидка 10 на все наличие автору шутки!|4
нужна история о цене победы|5
Твоя мама знает за кого ты топишь?|4
На регулируемых пешеходных переходах при включении разрешающего сигнала светофора водитель должен дать возможность пешеходам закончить переход проезжей части (трамвайных путей) данного направления.|6
нужен детектив с амнезией у героя|1
хочу фильм про экспедицию и опасные открытия которые меняют мир и жизни героев|11
посоветуйте трогательную историю о прощении|2
его ждали как последнюю надежду, хотя сам он сомневался в себе|10
фильм где герои понимают что нужны друг другу|0
посоветуйте драму про выживание в джунглях с хищниками |7
хочу фильм про лётчиков-истребителей во время войны|5
нужна история про гнома, который находит древний рудник|10
хочу кино про побег из горящего театра |7
посоветуйте приключения с юмором и дружбой|11
хочу кино про военные трибуналы и несправедливые приговоры|5
посоветуйте саспенс|7
В некоторых религиозных и культурных практиках используются элементы, которые могут восприниматься как необычные или спорные. Это требует внимательного и уважительного отношения.|4
ищу фильм про преследование в ночном городе |7
хочу что-то про экспедицию и неизведанные земли|11
ищу фильм про демона в аквариуме |8
А ты что, для себя точку не поставила? Я тут жду ответа, а ты что делаешься?|7
ищу фильм про атаку гигантского скорпиона |7
ищу фильм с погонями перестрелками и взрывами|7
ищу фильм про военного, который идентифицирует неизвестных солдат|5
НУ ВСЕ, сука говго щас модераторам пишу твою тему удалят нахуй к хуям говняным|0
фильм про выживание в дикой природе|11
хочу ужасы с атмосферой а не просто скримеры и дешёвые пугалки для эффекта|8
хочу про солдат и их судьбы|5
они поняли, что их заманили, когда было уже слишком поздно|7
фильм для хорошего настроения и улыбки|3
посоветуйте драму про офицера, который поднял солдат в атаку |9
нужна история про военных связистов под обстрелом|5
ищу мелодраму, где герои находят друг друга через соцсети|0
ищу фильм про Гражданскую войну |10
Она ньюфак ютуба и ещё до сих пор популярна, это же круто! Люди до сих пор находят в этом что-то интересное.|3
ищу фильм про сборщика ягод|6
хочу фильм где герои встречаются спустя годы|0
Так, давай вот четко, по тезисам - главные причины распада СССР? Он же не в единочасье в 1991 распался одним решением Чубайса. Это всё очень тревожно, что такая огромная страна может развалиться, это же будет катастрофа для всех нас!|1
хочу кино про Екатерину II, которая просвещала |10
Несмотря на все эти бюрократические сложности, люди всё равно находят способы развеять прах своих близких. Это доказывает, что даже в самых трудных ситуациях можно найти выход.|9
посоветуйте мистику с древним проклятием и его разгадкой|1
хочу фильм про призраков и потустороннее|8
хочу кино про банду угонщиков элитных авто|4
За 65 миллионов лет мы научились приспосабливаться к любым условиям!|9
ищу фильм про подпольные бои и ставки|4
ищу фильм про атаку гигантского краба |7
О, смотрите-ка, оказывается, он пишет джазз! Кто бы мог подумать, что в одном человеке может уместиться столько жанров - от чиптюна до едма! Да он просто гений эклектики, не иначе! Кто еще может так мастерски смешивать все подряд?|2
посоветуйте драму про солдата, который дожил до Победы |9
Пауэр-банк с функциями телефона|4
нужна история про музыкальную группу, которая случайно становится популярной |3
3 января возможно, на жд например так даты используются|4
Эти сетевые магазины просто мошенники! Они отказываются принимать возвраты, это просто издевательство над клиентами!|0
нужен фильм где герои учатся прощать|2
хочу что-то уютное для вечера с семьёй|6
он выбрал вернуться за товарищем, а не за наградой|5
ищу фильм про неудачный розыгрыш друзей на дне рождения|3
Я так понимаю, конструкция аналогична д-6? Нет, но это не страшно, объясняли про стропы, и я уверен, что смогу разобраться и понять всё правильно.|3
ищу про остров, тайны и борьбу|11
спокойный доку о летних грозах|6
хоррор с атмосферой|8
посоветуйте кино про захват самолета и переговоры|7
хочу кино про военный трибунал|5
В ГК нет презумпции невиновности, только в УК|4
Может быть, это просто особенность производства, и в этом нет ничего плохого. Главное, чтобы напиток был качественным.|3
ищу фильм про зловещий хостел с постояльцами|8
нужен фильм про вора или мошенника с харизмой и принципами|4
А что, если это всё слишком дорого? А что, если это нарушит экологию? А что, если это приведёт к ещё большим пробкам? Я боюсь, что это не решит наши проблемы, а только создаст новые.|1
хочу мистический триллер с элементами хоррора и атмосферой страха которая давит|1
фильм про странные события и следы прошлого|1
посоветуйте триллер про серийного убийцу, который оставляет знаки|4
хочу фильм про плен и побег с элементами саспенса и напряжением|5
нужна история про детектива, который теряет память |1
хочу кино про Ивана III, который стоял на Угре |10
посоветуйте триллер про маньяка, который оставляет стихи|1
Я всегда читаю отзывы перед покупкой, они помогают мне сделать правильный выбор.|9
романтическая комедия где герои смешно влюбляются|0
ищу историю о том как любовь меняет людей|0
Может быть, у него действительно есть некоторые трудности, но я уверен, что он сможет преодолеть их. Все мы иногда ошибаемся, и это делает нас только сильнее.|3
Все паспортные данные, место жительства и электронная почта не менялись. Телефон сменил только в апреле 2018 года|4
комедия про нелепые инструкции к технике|3
Ну конечно, пленочная фототехника всё ещё востребована, особенно у тех, кто не может позволить себе нормальный фотоаппарат. Аргус - просто мечта любого фотографа!|2
посоветуйте драму про пожарного, который сгорел в огне |2
Ну... эээ... ты знаешь, я не совсем уверен... может быть, это какой-то особый сорт, но я не уверен, что это то, что ты ищешь.|1
нужна история про детектива-экстрасенса |1
хочу кино про альпиниста, который сорвался со скалы |2
приключения в поисках подводного города|11
ищу что-то про маленьких победах в жизни|6
хочу мистический триллер с древним артефактом|1
посоветуйте историю про войну без лишнего пафоса|5
посоветуйте фильм про семейные обеды|6
хочу кино про художника, который рисовал портреты солдат |9
нужна история про военного, который пишет письма домой|5
хочу кино про военных водолазов и подводные диверсии|5
нужен герой|10
ищу фильм про культ, который приносит жертвы|8
Ну как бы у феминизма много ответвлений и то что вы описали это либфем.А есть ещё радфем,представительницы которого прямо заявляют что они не за равноправие ,а за привилегии для женщин.И что всё(или почти все) мужчины по умолчанию агрессоры и угнетптели женщин(хуемрази ) И вот направление РАДИКАЛЬНОГО феминизма (радфем) сейчас более развито,чем классическое (либфем) Зайдите в ВК подслушано феминизм и охереете как извращена идея феминизма и что же теперь будет с феминизмом, страшно представить|1
ищу расследование|1
хочу эпик|10
Поле минное, обезьяна с гранатой. Могу впасть в истерику по пустяку, оставаться спокойной при пиздеце. Временами яйцерезка, но по делу. Мужика под каблук не загоняю. Не скажу что ласковая или нежная. Эгоистичная, но об этом сразу предупреждаю. Боюсь, что однажды не выдержу и сорвусь на ком-нибудь. Постоянно думаю, что всё идёт не так, как должно.|1
ищу историю про древнюю магию и артефакт|10
ищу что-то про расследование с неожиданным финалом|1
хочу драму о потере и том как жить дальше|2
посоветуйте фильм про сад и растения|6
нужна история про военного топографа|5
фильм с остроумными диалогами|3
Спасибо большое за ответы|4
Я очень переживаю, что изменение выхлопной системы может привести к потере мощности. Мне кажется, что снятие штатной системы может привести к ещё большему снижению мощности. Модернизация выхлопа кажется мне рискованной, ведь мы можем потерять мощность в других режимах. Я боюсь, что изменение длины ранеров впускного коллектора может привести к непредсказуемым результатам на выпуске.|1
Я верю, что суды станут более справедливыми и эффективными, и люди будут больше доверять им.|3
хочу кино про военную разведку и дезинформацию|5
4 года в прошлом месяце было. Это малышка)|4
хочу кино про военный госпиталь и медсестёр|5
приключения в поисках затерянного золотого города|11
ищу фильм про неудачную попытку открыть ресторан|3
нужна история про любовь через переписку и письма|0
Хороший мальчик - дрессированный мальчик! Прямо как цирковой артист, который научился улыбаться по команде.|2
посоветуйте драму про радиста, который передал сигнал SOS |9
хочу кино про побег из горящего склада |7
вдохновляющая история про врача, который лечит бедных|9
посоветуйте драму про учителя, который водил детей к памятнику |9
Директор магазина такой внимательный и заботливый! Он всё проверил и объяснил, чтобы я мог сделать правильный выбор. Деньги даются непросто, но это того стоит, когда речь идёт о качественной технике.|3
Отношение к туристам тут не очень, будьте осторожны, соблюдайте рамки приличия, иначе вас могут обидеть. Многие достопримечательности закрыты или находятся в плохом состоянии, термальные источники не работают, так что не рассчитывайте на хороший отдых.|1
после атаки в живых остались не те, кого ожидали увидеть|5
посоветуйте комедию про фальшивого экстрасенса, который помогает полиции |3
Я не уверен, что моя страница кому-то нужна, может быть, я просто трачу время впустую. Вдруг все подумают, что я брежу?|1
ищу артефакт|10
ну и...когда аргументы то уже начнутся?|4
нужен фильм про легендарного воина и миссию|10
нужна драма про зомби в заброшенном кинотеатре |8
Что будет, если мы обсудим Унгерн? Вдруг это приведёт к каким-то негативным последствиям? А может, лучше не касаться аксиологического элитизма?|1
ищу что-то про богов мифы и эпические сражения|10
хочу романтику с элементами комедии чтобы и посмеяться и почувствовать|0
Это что за дрянь? Никогда больше не куплю скаморцу! На рынке одни подделки!|0
хочу фильм про экспедицию и опасные открытия|11
хочу кино про побег из горящей школы |7
В США капитализм. Ну, рухнет один или несколько мостов, и что тогда? Издержки окупятся, но кто будет отвечать? А на постройке нового моста ещё больше денег распилят, и люди останутся без работы.|7
фильм про крупное ограбление и предательство|4
хочу кино про хомяка, который строит подземный город |3
фильм про мистику, где всё не так просто|1
ищу фильм про путешествие на каноэ по порожистой реке |11
посоветуйте эпопею про Куликовскую битву |10
посоветуйте фильм про боевую операцию|5
посоветуйте криминал про угоны автомобилей |4
хочу что-то про разведоперацию с высокими ставками|5
хочу кино про приключения с воздушным шаром через пустыню |11
Ну конечно, все знают, что светофоры видны за сто метров, и каждый водитель всегда соблюдает все правила, особенно в экстренных ситуациях!|2
нужна история про нападение стаи комаров |7
хочу фильм про простые радости и моменты счастья в повседневности|6
Это замечательно, что мы можем контролировать действие генов с помощью лекарств! Наука идет вперед, и это дает нам надежду на лучшее будущее.|3
ищу что-то про шпионов и секретные миссии|7
нужна история про бармена, который даёт плохие советы|3
нужен фильм где герои ищут потерянный город или забытую цивилизацию|11
а вдруг компенсацию не выделят? что тогда делать? я так переживаю за этот вопрос...|1
посоветуйте эпопею про штурм Зимнего |10
ищу фэнтези с пророчеством и великой миссией|10
Статуя Свободы) может, думал что США вторгнутся|4
посоветуйте мистику|1
посоветуйте фильм про команду которая достигает невозможного|9
хочу кино про военные учения, которые обернулись реальной битвой|5
хочу военный фильм с элементами романтики|5
Пфф, я эту долбанную p14 уже третью за год по рма отправляю, а гребанный лтв(тот же хик в профиль) стоит и не отсвечивает... Почему так? И кто в этом виноват? Это всё из-за вашей некомпетентности!|0
ищу фильм про военного, который спас командира|5
хочу что-то с масштабными сражениями и армиями|10
страшный фильм чтобы не уснуть ночью|8
Я думаю, что даже если зарплаты в ЕС меньше, это не значит, что там нельзя жить хорошо. Можно найти работу, которая будет приносить удовольствие, и адаптироваться к новым условиям.|3
О нет, что если телефон продолжит ставить пробелы после знаков? Это же может привести к ошибкам!|1
хочу кино про остров доктора Моро, где живут звери-люди |11
посоветуйте комедию про конкурс двойников знаменитостей |3
хочу про мафию, деньги и риск|4
нужен фильм где герои делают невозможное|5
ищу кино с лёгким и смешным настроением|3
Выбор действительно верный. Это единственный возможный вариант в данных условиях. Важно учитывать все факторы, включая давление и параметры кулаков. Необходимо тщательно продумать все аспекты, чтобы избежать возможных проблем.|4
посоветуйте кино про важную битву|5
нужен фильм про проклятие и древний обряд|8
Как то знакомая пошла к своему парню на 23 в гости. С тортом... Торт уронила в подъезде. В итоге пришла и без него. прост вспомнил в тему поста..Как женщины относятся к поздравлению мужчин в целом. Не все. но большинство. Я часто слышу от девушек, что они вобще дарить мужчинам не должны ничего. Должно мол быть только наоборот.Меня это всегда печалит..|4
ищу фэнтези с сильной женской героиней или воительницей которая ведёт|10
нужна драма про гнома, который строит подземный город|10
хочу кино про военного, который вернулся домой инвалидом|5
посоветуйте драму о том как найти себя после падения и начать заново|2
хочу кино про магический кристалл, дарующий силу |10
хочу кино про бабушку, которая осваивает интернет |3
нужна история про архитектора, который спроектировал музей войны |9
нужен фильм про пророчество и избранного|10
нужна комедия про нелепые совпадения которые меняют жизнь|3
хочу кино про Ермака, который покорил Сибирь |10
посоветуйте битву|5
хочу историю про любовь, которая возвращает веру в себя|0
Лол, новый Гамаз: Друзья! Так не годиться! Я между прочим работаю и делаю хорошие и качественные видео. Но в итоге я вижу у себя на яндексе 0 рублей. Видимо, это признание моего великого таланта и мастерства!|2
посоветуйте фильм про паранормальное расследование|8
детектив, где убийца — самый неожиданный персонаж |1
хочу кино про побег из горящего фургона |7
ищу фильм про зеркала, в которых обитают духи |8
нужен эпик про судьбу мира и избранного|10
нужна история про генерала, который отдал приказ и победил |9
время разговора округляется, из-за чего фактически использованные минуты отличаются от оплаченных. в результате приходится покупать дополнительные пакеты минут|6
Я в восторге от этого комментария! Он просто потрясающий!|3
нужна история про пожилого человека в доме престарелых |2
ищу военную драму про сапёров и разминирование|5
Стабильность в скатывании — это шанс для нас всех начать всё сначала и достичь новых высот!|3
посоветуйте военный фильм про военного, который сбил вражеский самолёт|5
посоветуйте триллер про выживание в зоне урагана |7
ищу фильм про Святослава, который говорит «иду на вы» |10
так может дело в том что перевозки имеют дотации в любом государстве ?)|4
Добро пожаловать на эту платформу! Здесь каждый может поделиться своими мыслями и идеями. Мы все здесь, чтобы учиться и расти вместе. Давайте создадим дружелюбную и поддерживающую атмосферу, где каждый может чувствовать себя комфортно.|3
ищу пророчество|10
нужен фильм про древнее пророчество и его исполнение|10
посоветуйте эпопею про восстание против тирана-мага|10
нужна история про проклятый сад |8
нужна история про культ, который приносит жертвы |8
посоветуйте хоррор про охоту на ведьм в Средневековье|8
нужен фильм где доверие — самый большой риск и цена ошибки высока|7
Гомикадзе Би, возможно, имеет свои причины для того, чтобы говорить то, что он говорит. Но я уверен, что в мире есть много хороших людей, которые делают добрые дела. Я верю в лучшее в людях и надеюсь, что мы сможем найти общий язык и решить все проблемы.|3
хочу кино про военного сапёра|5
нужна драма о столярной мастерской|6
посоветуйте военный фильм про пленных и их побег через тоннель|5
нужна история про ловушку в старом доме |7
хочу кино про эльфийского лучника, который спасает королевство|10
нужна драма про Неверленд, где живут пираты |11
лол Ты видимо школьник который ничего не слышал о Парабеллуме. После него все эти трансформаторы и БМ просто дети.|2
фэнтези магия|10
посоветуйте драму о преодолении себя обстоятельств и внутренних демонов которые мешают|9
посоветуйте эпопею про подземную реку Ахерон, по которой перевозят души |11
ряяя У, давай поговорим об этом.|4
нужна история про проклятый заброшенный особняк |8
нужен ужас про замкнутое пространство|8
А вдруг это вредно для здоровья, лучше бы чай с утра пить.|1
нужна драма про подземный университет, где учат чёрной магии |11
посоветуйте приключения про охоту за реликвией в джунглях|11
фильм про поиск баланса в жизни|6
нужен фильм про страх перед неизбежным|8
посоветуйте историю про фермера, который разводит овец|6
ищу что-то про двойную жизнь или секретную идентичность|1
О, конечно, это же такое безобидное занятие — красить волосы в уборной! Кто бы мог подумать, что это может привести к таким катастрофическим последствиям? Просто удивительно, как все это весело и безобидно!|2
грусть и надежда|2
хочу кино про женщину, потерявшую ребенка|2
нужна история про социального работника, который помогает бездомным|9
ищу фильм про героический поступок солдата|5
ищу пророчество|10
хочу что-то про битву или важную операцию|5
нужна история про военного зенитчика|5
Почему 6 лет? В 2-3 дети уже отлично спят|4
Вчера поставил лайк треду, а сегодня его нет. Возможно, произошла ошибка в системе. Нужно проверить настройки аккаунта и убедиться, что лайк не был случайно удален.|4
посоветуйте фильм про любовь без слов – взглядами и прикосновениями|0
хочу фильм про простые радости и моменты счастья в повседневной жизни|6
Я боюсь, что спорт умирает, и это так грустно|1
спокойный фильм про семью и повседневность чтобы отдохнуть душой|6
нужна комедия с остроумными диалогами и харизматичными персонажами|3
хочу кино про поиски сокровищ в руинах майя|11
нужна история про ученого, который нашел способ очистки океана|9
ищу фильм про врача, который не смог спасти пациента|2
Это что за беспредел? Кто разрешил снимать здесь всё на камеры? Оставить машину здесь на долгий срок — это просто самоубийство! И кто вообще придумал, что это вежливо?|0
нужна история про охоту на маньяка с помощью профилирования|7
Это может привести к серьезным проблемам для нашей страны!|1
хочу кино про любовь, которая вспыхивает на фоне катастрофы|0
